patient,drug,dose,plate,half,n_rows,frac_untestable
ACH-000628,Busulfan,5.0,14,0,62710,0.8935098070483176
ACH-000628,Busulfan,5.0,6,1,62710,0.8734492106522086
ACH-000628,CP21R7,0.05,1,0,62710,0.8913729867644714
ACH-000628,CP21R7,0.5,2,0,62710,0.8896986126614576
ACH-000628,CP21R7,5.0,3,0,62710,0.8793812789028863
ACH-000628,Cabozantinib (S-malate),0.05,10,0,62710,0.8715834795088503
ACH-000628,Cabozantinib (S-malate),0.5,11,0,62710,0.8753468346356243
ACH-000628,Cabozantinib (S-malate),5.0,12,0,62710,0.8881199170786158
ACH-000628,Canagliflozin,0.05,7,0,62710,0.8968745016743741
ACH-000628,Canagliflozin,0.5,8,0,62710,0.8524158826343486
ACH-000628,Canagliflozin,5.0,9,0,62710,0.8872269175570084
ACH-000628,Canagliflozin (hemihydrate),0.05,10,0,62710,0.8625737521926328
ACH-000628,Canagliflozin (hemihydrate),0.5,11,0,62710,0.8816616169669909
ACH-000628,Canagliflozin (hemihydrate),5.0,12,0,62710,0.8580449689044809
ACH-000628,Capivasertib,0.05,1,0,62710,0.896236644873226
ACH-000628,Capivasertib,0.5,2,0,62710,0.881390527826503
ACH-000628,Capivasertib,5.0,3,0,62710,0.8766384946579493
ACH-000628,Capmatinib,0.05,1,0,62710,0.895263913251475
ACH-000628,Capmatinib,0.5,2,0,62710,0.8886620953595917
ACH-000628,Capmatinib,5.0,3,0,62710,0.8830967947695743
ACH-000628,Captopril,0.05,10,0,62710,0.8805932068250678
ACH-000628,Captopril,0.05,13,1,62710,0.8819964917875937
ACH-000628,Captopril,0.5,11,0,62710,0.8656992505182587
ACH-000628,Captopril,5.0,12,0,62710,0.8896986126614576
ACH-000628,Carbamazepine,0.05,10,0,62710,0.8721097113697975
ACH-000628,Carbamazepine,0.5,11,0,62710,0.8708339977675011
ACH-000628,Carbamazepine,5.0,12,0,62710,0.8991707861585074
ACH-000628,Carbidopa (monohydrate),0.05,13,0,62710,0.8835432945303779
ACH-000628,Carbidopa (monohydrate),0.5,13,0,62710,0.8932387179078297
ACH-000628,Carbidopa (monohydrate),5.0,13,0,62710,0.875952798596715
ACH-000628,Celecoxib,0.05,1,0,62710,0.9081964598947536
ACH-000628,Celecoxib,0.5,2,0,62710,0.8857120076542816
ACH-000628,Celecoxib,5.0,3,0,62710,0.8721575506298835
ACH-000628,Cepharanthine,0.05,4,0,62710,0.8735129963323234
ACH-000628,Cepharanthine,0.5,5,0,62710,0.9012119279221815
ACH-000628,Cepharanthine,5.0,14,0,62710,0.9072237282730027
ACH-000628,Cepharanthine,5.0,6,1,62710,0.8978791261361825
ACH-000628,Chlorhexidine (diacetate),0.05,4,0,62710,0.8779142082602456
ACH-000628,Chlorhexidine (diacetate),0.5,13,0,62710,0.8974007335353213
ACH-000628,Chlorhexidine (diacetate),0.5,5,1,62710,0.8767022803380641
ACH-000628,Chlorhexidine (diacetate),5.0,14,0,62710,0.8985010365173018
ACH-000628,Chlorhexidine (diacetate),5.0,6,1,62710,0.8726040503906873
ACH-000628,Ciclopirox,0.05,4,0,62710,0.869287195024717
ACH-000628,Ciclopirox,0.5,5,0,62710,0.8896348269813427
ACH-000628,Ciclopirox,5.0,14,0,62710,0.9025354807845639
ACH-000628,Ciclopirox,5.0,6,1,62710,0.8797161537234891
ACH-000628,Cilostazol,0.05,7,0,62710,0.8862382395152288
ACH-000628,Cilostazol,0.5,8,0,62710,0.8492106522085792
ACH-000628,Cilostazol,5.0,9,0,62710,0.8832562589698613
ACH-000628,Cinacalcet,0.05,10,0,62710,0.889618880561314
ACH-000628,Cinacalcet,0.5,11,0,62710,0.8883591133790464
ACH-000628,Cinacalcet,5.0,12,0,62710,0.8744697815340456
ACH-000628,Citalopram (hydrobromide),0.05,10,0,62710,0.8483335991070005
ACH-000628,Citalopram (hydrobromide),0.5,11,0,62710,0.8849306330728751
ACH-000628,Citalopram (hydrobromide),5.0,12,0,62710,0.8709615691277308
ACH-000628,Clobetasol propionate,0.05,10,0,62710,0.8631637697336948
ACH-000628,Clobetasol propionate,0.5,11,0,62710,0.8742624780736724
ACH-000628,Clobetasol propionate,5.0,12,0,62710,0.8903045766225482
ACH-000628,Clofarabine,0.05,7,0,62710,0.8816616169669909
ACH-000628,Clofarabine,0.5,8,0,62710,0.8715037474087067
ACH-000628,Clofarabine,5.0,9,0,62710,0.8887418274597353
ACH-000628,Clonidine (hydrochloride),0.05,4,0,62710,0.8781693509807048
ACH-000628,Clonidine (hydrochloride),0.5,5,0,62710,0.8949290384308722
ACH-000628,Clonidine (hydrochloride),5.0,14,0,62710,0.917748365491947
ACH-000628,Clonidine (hydrochloride),5.0,6,1,62710,0.8917875936852176
ACH-000628,Clopidogrel,0.05,10,0,62710,0.8620634667517142
ACH-000628,Clopidogrel,0.5,11,0,62710,0.861919948971456
ACH-000628,Clopidogrel,5.0,12,0,62710,0.8752830489555095
ACH-000628,Clotrimazole,0.05,4,0,62710,0.8718386222293095
ACH-000628,Clotrimazole,0.5,5,0,62710,0.8740551746132993
ACH-000628,Clotrimazole,5.0,14,0,62710,0.883320044649976
ACH-000628,Clotrimazole,5.0,6,1,62710,0.8875617923776112
ACH-000628,Cloxacillin (sodium),0.05,4,0,62710,0.8745814064742465
ACH-000628,Cloxacillin (sodium),0.5,5,0,62710,0.8909424334236964
ACH-000628,Cloxacillin (sodium),5.0,14,0,62710,0.8934460213682028
ACH-000628,Cloxacillin (sodium),5.0,6,1,62710,0.8828575984691437
ACH-000628,Cobimetinib,0.05,7,0,62710,0.9009089459416361
ACH-000628,Cobimetinib,0.5,8,0,62710,0.8690798915643438
ACH-000628,Cobimetinib,5.0,9,0,62710,0.8830967947695743
ACH-000628,Crizotinib (hydrochloride),0.05,10,0,62710,0.8769095837984372
ACH-000628,Crizotinib (hydrochloride),0.5,11,0,62710,0.8765109232977196
ACH-000628,Crizotinib (hydrochloride),5.0,12,0,62710,0.8645032690161059
ACH-000628,Cyclosporin A,0.05,10,0,62710,0.8641365013554457
ACH-000628,Cyclosporin A,0.5,11,0,62710,0.8842768298516983
ACH-000628,Cyclosporin A,5.0,12,0,62710,0.883702758730665
ACH-000628,Cysteamine (hydrochloride),0.05,4,0,62710,0.8834476160102057
ACH-000628,Cysteamine (hydrochloride),0.5,5,0,62710,0.9027746770849944
ACH-000628,Cysteamine (hydrochloride),5.0,14,0,62710,0.893270610747887
ACH-000628,Cysteamine (hydrochloride),5.0,6,1,62710,0.8807845638654123
ACH-000628,Cytarabine,0.05,13,0,62710,0.8856322755541381
ACH-000628,Cytarabine,0.05,7,1,62710,0.8888375059799075
ACH-000628,Cytarabine,0.5,13,0,62710,0.8837665444107797
ACH-000628,Cytarabine,0.5,8,1,62710,0.8611226279700207
ACH-000628,Cytarabine,5.0,13,0,62710,0.8796523680433742
ACH-000628,Cytarabine,5.0,9,1,62710,0.8821240631478233
ACH-000628,Cytarabine (hydrochloride),0.05,7,0,62710,0.8997767501195981
ACH-000628,Cytarabine (hydrochloride),0.5,8,0,62710,0.8685377132833679
ACH-000628,Cytarabine (hydrochloride),5.0,9,0,62710,0.8841652049114974
ACH-000628,DT-061,0.05,1,0,62710,0.9027587306649657
ACH-000628,DT-061,0.5,2,0,62710,0.890049433902089
ACH-000628,DT-061,5.0,3,0,62710,0.8811672779461011
ACH-000628,DTP3,0.05,13,0,62710,0.8988837505979907
ACH-000628,DTP3,0.5,2,0,62710,0.870897783447616
ACH-000628,DTP3,5.0,3,0,62710,0.8842130441715835
ACH-000628,Dabrafenib,0.05,1,0,62710,0.898979429118163
ACH-000628,Dabrafenib,0.5,2,0,62710,0.8851857757933344
ACH-000628,Dabrafenib,5.0,3,0,62710,0.870786158507415
ACH-000628,Daidzin,0.05,13,0,62710,0.8976080369956945
ACH-000628,Daidzin,0.05,7,1,62710,0.8918035401052463
ACH-000628,Daidzin,0.5,13,0,62710,0.867134428320842
ACH-000628,Daidzin,0.5,8,1,62710,0.8531175251156116
ACH-000628,Daidzin,5.0,13,0,62710,0.8942592887896668
ACH-000628,Daidzin,5.0,9,1,62710,0.8687769095837984
ACH-000628,Dapagliflozin,0.05,10,0,62710,0.8803859033646946
ACH-000628,Dapagliflozin,0.5,11,0,62710,0.8771168872588104
ACH-000628,Dapagliflozin,5.0,12,0,62710,0.8867485249561473
ACH-000628,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",0.05,7,0,62710,0.8927762717269973
ACH-000628,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",0.5,8,0,62710,0.8673895710413012
ACH-000628,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",5.0,9,0,62710,0.886876096316377
ACH-000628,Daptomycin,0.05,13,0,62710,0.8886302025195344
ACH-000628,Daptomycin,0.5,13,0,62710,0.8909424334236964
ACH-000628,Daptomycin,5.0,13,0,62710,0.8785042258013076
ACH-000628,Darinaparsin,0.05,4,0,62710,0.8819964917875937
ACH-000628,Darinaparsin,0.5,5,0,62710,0.8783926008611067
ACH-000628,Darinaparsin,5.0,14,0,62710,0.9049433902088981
ACH-000628,Darinaparsin,5.0,6,1,62710,0.8946898421304417
ACH-000628,Darolutamide,0.05,10,0,62710,0.8601498963482698
ACH-000628,Darolutamide,0.5,11,0,62710,0.8689523202041142
ACH-000628,Darolutamide,5.0,12,0,62710,0.8662414287992346
ACH-000628,Decitabine,0.05,7,0,62710,0.8773082442991549
ACH-000628,Decitabine,0.5,8,0,62710,0.8560197735608356
ACH-000628,Decitabine,5.0,9,0,62710,0.8886142560995056
ACH-000628,Delamanid,0.05,10,0,62710,0.8759846914367725
ACH-000628,Delamanid,0.5,11,0,62710,0.8764152447775474
ACH-000628,Delamanid,5.0,12,0,62710,0.8821878488279381
ACH-000628,Demeclocycline,0.05,4,0,62710,0.8809759209057566
ACH-000628,Demeclocycline,0.5,5,0,62710,0.8759368521766864
ACH-000628,Demeclocycline,5.0,14,0,62710,0.902152766703875
ACH-000628,Demeclocycline,5.0,6,1,62710,0.8977356083559241
ACH-000628,Dexamethasone,0.05,10,0,62710,0.880417796204752
ACH-000628,Dexamethasone,0.5,11,0,62710,0.8789985648221974
ACH-000628,Dexamethasone,5.0,12,0,62710,0.8948811991707861
ACH-000628,Dexmedetomidine,0.05,7,0,62710,0.8681390527826502
ACH-000628,Dexmedetomidine,0.5,8,0,62710,0.8569287195024717
ACH-000628,Dexmedetomidine,5.0,9,0,62710,0.8769893158985808
ACH-000628,Diammonium Glycyrrhizinate,0.05,4,0,62710,0.8715356402487642
ACH-000628,Diammonium Glycyrrhizinate,0.5,5,0,62710,0.8881996491787594
ACH-000628,Diammonium Glycyrrhizinate,5.0,14,0,62710,0.8876415244777548
ACH-000628,Diammonium Glycyrrhizinate,5.0,6,1,62710,0.8707702120873864
ACH-000628,Digitoxin,0.05,10,0,62710,0.8816297241269335
ACH-000628,Digitoxin,0.5,11,0,62710,0.8800669749641206
ACH-000628,Digitoxin,5.0,12,0,62710,0.885313347153564
ACH-000628,Dihydroartemisinin,0.05,10,0,62710,0.8842449370116409
ACH-000628,Dihydroartemisinin,0.5,11,0,62710,0.8784085472811354
ACH-000628,Dihydroartemisinin,5.0,12,0,62710,0.8950566097911019
ACH-000628,Dimethyl fumarate,0.05,7,0,62710,0.8969223409344602
ACH-000628,Dimethyl fumarate,0.5,8,0,62710,0.8597033965874661
ACH-000628,Dimethyl fumarate,5.0,9,0,62710,0.8685696061234253
ACH-000628,Dinaciclib,0.05,7,0,62710,0.8987721256577899
ACH-000628,Dinaciclib,0.5,8,0,62710,0.8491787593685217
ACH-000628,Dinaciclib,5.0,9,0,62710,0.8728113538510605
ACH-000628,Diphenhydramine,0.05,7,0,62710,0.8999362143198851
ACH-000628,Diphenhydramine,0.5,8,0,62710,0.8592568968266624
ACH-000628,Diphenhydramine,5.0,9,0,62710,0.8880720778185297
ACH-000628,Docetaxel,0.05,4,0,62710,0.8760006378568012
ACH-000628,Docetaxel,0.5,5,0,62710,0.8892521129006538
ACH-000628,Docetaxel,5.0,14,0,62710,0.9100781374581407
ACH-000628,Docetaxel,5.0,6,1,62710,0.888215595598788
ACH-000628,Docetaxel (Trihydrate),0.05,7,0,62710,0.8841492584914686
ACH-000628,Docetaxel (Trihydrate),0.5,8,0,62710,0.8517142401530856
ACH-000628,Docetaxel (Trihydrate),5.0,9,0,62710,0.8764630840376335
ACH-000628,Dorzolamide (hydrochloride),0.05,7,0,62710,0.8705788550470419
ACH-000628,Dorzolamide (hydrochloride),0.5,8,0,62710,0.8566895232020412
ACH-000628,Dorzolamide (hydrochloride),5.0,9,0,62710,0.8725562111306012
ACH-000628,Doxorubicin (hydrochloride),0.05,7,0,62710,0.8820283846276511
ACH-000628,Doxorubicin (hydrochloride),0.5,8,0,62710,0.8698612661457503
ACH-000628,Doxorubicin (hydrochloride),5.0,9,0,62710,0.8754106203157391
ACH-000628,Doxycycline (monohydrate),0.05,7,0,62710,0.8979429118162973
ACH-000628,Doxycycline (monohydrate),0.5,8,0,62710,0.8665922500398661
ACH-000628,Doxycycline (monohydrate),5.0,9,0,62710,0.8846276510923298
ACH-000628,Drospirenone,0.05,10,0,62710,0.8702120873863818
ACH-000628,Drospirenone,0.5,11,0,62710,0.8846435975123584
ACH-000628,Drospirenone,5.0,12,0,62710,0.8848190081326742
ACH-000628,ERK5-IN-2,0.05,1,0,62710,0.8989953755381916
ACH-000628,ERK5-IN-2,0.5,2,0,62710,0.8915324509647584
ACH-000628,ERK5-IN-2,5.0,3,0,62710,0.8718864614893956
ACH-000628,ETC-206,0.05,1,0,62710,0.8875617923776112
ACH-000628,ETC-206,0.5,2,0,62710,0.8806091532450965
ACH-000628,ETC-206,5.0,3,0,62710,0.883320044649976
ACH-000628,EX229,0.05,1,0,62710,0.9082761919948972
ACH-000628,EX229,0.5,2,0,62710,0.8726518896507734
ACH-000628,EX229,5.0,3,0,62710,0.8828257056290862
ACH-000628,Econazole,0.05,10,0,62710,0.8659703396587466
ACH-000628,Econazole,0.5,11,0,62710,0.8861106681549992
ACH-000628,Econazole,5.0,12,0,62710,0.8977675011959815
ACH-000628,Edoxaban (tosylate monohydrate),0.05,13,0,62710,0.8846435975123584
ACH-000628,Edoxaban (tosylate monohydrate),0.5,13,0,62710,0.8996172859193111
ACH-000628,Edoxaban (tosylate monohydrate),5.0,13,0,62710,0.8847711688725881
ACH-000628,Elagolix sodium,0.05,4,0,62710,0.8789028863020252
ACH-000628,Elagolix sodium,0.5,5,0,62710,0.8758571200765428
ACH-000628,Elagolix sodium,5.0,14,0,62710,0.9201243820762239
ACH-000628,Elagolix sodium,5.0,6,1,62710,0.8739913889331845
ACH-000628,Elimusertib hydrochloride,0.05,1,0,62710,0.9073034603731462
ACH-000628,Elimusertib hydrochloride,0.5,2,0,62710,0.8491947057885505
ACH-000628,Elimusertib hydrochloride,5.0,3,0,62710,0.8784085472811354
ACH-000628,Encorafenib,0.05,1,0,62710,0.8814383670865891
ACH-000628,Encorafenib,5.0,3,0,62710,0.8575825227236485
ACH-000628,Entecavir (monohydrate),0.05,7,0,62710,0.8878488279381279
ACH-000628,Entecavir (monohydrate),0.5,8,0,62710,0.8499920267899856
ACH-000628,Entecavir (monohydrate),5.0,9,0,62710,0.8730664965715197
ACH-000628,Entrectinib,0.05,10,0,62710,0.8804815818848668
ACH-000628,Entrectinib,0.5,11,0,62710,0.8593685217668633
ACH-000628,Entrectinib,5.0,12,0,62710,0.8869239355764631
ACH-000628,Epirubicin (hydrochloride),0.05,7,0,62710,0.9051188008292138
ACH-000628,Epirubicin (hydrochloride),0.5,8,0,62710,0.8711050869079892
ACH-000628,Epirubicin (hydrochloride),5.0,9,0,62710,0.8466592250039866
ACH-000628,Eplerenone,0.05,7,0,62710,0.8816935098070483
ACH-000628,Eplerenone,0.5,8,0,62710,0.8506936692712486
ACH-000628,Eplerenone,5.0,9,0,62710,0.8776590655397863
ACH-000628,Erdafitinib ,0.05,1,0,62710,0.8874182745973529
ACH-000628,Erdafitinib ,5.0,3,0,62710,0.8847871152926168
ACH-000628,Erlotinib,0.05,7,0,62710,0.8943071280497529
ACH-000628,Erlotinib,0.5,8,0,62710,0.8525912932546643
ACH-000628,Erlotinib,5.0,9,0,62710,0.8842449370116409
ACH-000628,Erythromycin,0.05,10,0,62710,0.8834157231701483
ACH-000628,Erythromycin,0.5,11,0,62710,0.8796364216233455
ACH-000628,Erythromycin,5.0,12,0,62710,0.8865890607558603
ACH-000628,Esmolol (hydrochloride),0.05,10,0,62710,0.8626853771328337
ACH-000628,Esmolol (hydrochloride),0.5,11,0,62710,0.8804337426247807
ACH-000628,Esmolol (hydrochloride),5.0,12,0,62710,0.8893158985807686
ACH-000628,Estrone sulfate (potassium),0.05,10,0,62710,0.8750597990751077
ACH-000628,Estrone sulfate (potassium),0.5,11,0,62710,0.8767820124382076
ACH-000628,Estrone sulfate (potassium),5.0,12,0,62710,0.8760006378568012
ACH-000628,Everolimus,0.05,1,0,62710,0.8700207303460373
ACH-000628,Everolimus,0.5,2,0,62710,0.8578536118641366
ACH-000628,Everolimus,5.0,3,0,62710,0.828831127411896
ACH-000628,Fedratinib (hydrochloride hydrate),0.05,10,0,62710,0.8748684420347632
ACH-000628,Fedratinib (hydrochloride hydrate),0.5,11,0,62710,0.8873225960771807
ACH-000628,Fedratinib (hydrochloride hydrate),5.0,12,0,62710,0.8763674055174613
ACH-000628,Fenofibrate,0.05,7,0,62710,0.8877053101578696
ACH-000628,Fenofibrate,0.5,8,0,62710,0.8656354648381438
ACH-000628,Fenofibrate,5.0,9,0,62710,0.8875617923776112
ACH-000628,Ferulic acid,0.05,7,0,62710,0.8851698293733057
ACH-000628,Ferulic acid,0.5,8,0,62710,0.874501674374103
ACH-000628,Ferulic acid,5.0,9,0,62710,0.8846914367724446
ACH-000628,Filgotinib,0.05,10,0,62710,0.8826343485887418
ACH-000628,Filgotinib,0.5,11,0,62710,0.8765906553978632
ACH-000628,Filgotinib,5.0,12,0,62710,0.882299473768139
ACH-000628,Finasteride,0.05,7,0,62710,0.8985807686174454
ACH-000628,Finasteride,0.5,8,0,62710,0.8682985169829374
ACH-000628,Finasteride,5.0,9,0,62710,0.8762717269972891
ACH-000628,Fingolimod (hydrochloride),0.05,10,0,62710,0.8738797639929836
ACH-000628,Fingolimod (hydrochloride),0.5,11,0,62710,0.8737043533726678
ACH-000628,Fingolimod (hydrochloride),5.0,12,0,62710,0.897576144155637
ACH-000628,Flumatinib (mesylate),0.05,13,0,62710,0.8891245415404242
ACH-000628,Flumatinib (mesylate),0.05,7,1,62710,0.8747408706745335
ACH-000628,Flumatinib (mesylate),0.5,13,0,62710,0.8832881518099187
ACH-000628,Flumatinib (mesylate),0.5,8,1,62710,0.8524956147344921
ACH-000628,Flumatinib (mesylate),5.0,13,0,62710,0.8831446340296604
ACH-000628,Flumatinib (mesylate),5.0,9,1,62710,0.8790623505023122
ACH-000628,Flutamide,0.05,10,0,62710,0.8747089778344762
ACH-000628,Flutamide,0.5,11,0,62710,0.8696220698453198
ACH-000628,Flutamide,5.0,12,0,62710,0.8821240631478233
ACH-000628,Fluvoxamine,0.05,7,0,62710,0.881007813745814
ACH-000628,Fluvoxamine,0.5,8,0,62710,0.8684898740232818
ACH-000628,Fluvoxamine,5.0,9,0,62710,0.8811832243661298
ACH-000628,Fluvoxamine (maleate),0.05,4,0,62710,0.8884866847392761
ACH-000628,Fluvoxamine (maleate),0.5,5,0,62710,0.8963163769733695
ACH-000628,Fluvoxamine (maleate),5.0,14,0,62710,0.9111784404401212
ACH-000628,Fluvoxamine (maleate),5.0,6,1,62710,0.8872428639770371
ACH-000628,Folic acid,0.05,4,0,62710,0.8853452399936215
ACH-000628,Folic acid,0.5,5,0,62710,0.8881837027587307
ACH-000628,Folic acid,5.0,14,0,62710,0.9222452559400415
ACH-000628,Folic acid,5.0,6,1,62710,0.8899856482219741
ACH-000628,Fostamatinib (disodium hexahydrate),0.05,13,0,62710,0.89102216552384
ACH-000628,Fostamatinib (disodium hexahydrate),0.5,13,0,62710,0.8925530218465955
ACH-000628,Fostamatinib (disodium hexahydrate),5.0,13,0,62710,0.8843406155318131
ACH-000628,Fulvestrant,0.05,10,0,62710,0.876112262797002
ACH-000628,Fulvestrant,0.5,11,0,62710,0.8866528464359751
ACH-000628,Fulvestrant,5.0,12,0,62710,0.8623345558922022
ACH-000628,Fumaric acid,0.05,13,0,62710,0.8840057407112103
ACH-000628,Fumaric acid,0.05,7,1,62710,0.8930154680274278
ACH-000628,Fumaric acid,0.5,13,0,62710,0.8638973050550152
ACH-000628,Fumaric acid,0.5,8,1,62710,0.8575187370435338
ACH-000628,Fumaric acid,5.0,13,0,62710,0.8857279540743103
ACH-000628,Fumaric acid,5.0,9,1,62710,0.8657630361983735
ACH-000628,Furosemide,0.05,4,0,62710,0.8839419550310955
ACH-000628,Furosemide,0.5,5,0,62710,0.8880242385584436
ACH-000628,Furosemide,5.0,14,0,62710,0.9116089937808962
ACH-000628,Furosemide,5.0,6,1,62710,0.886605007175889
ACH-000628,Fusidic acid,0.05,4,0,62710,0.8680752671025355
ACH-000628,Fusidic acid,0.5,5,0,62710,0.881390527826503
ACH-000628,Fusidic acid,5.0,14,0,62710,0.9082921384149258
ACH-000628,Fusidic acid,5.0,6,1,62710,0.8937330569287195
ACH-000628,Futibatinib,0.05,1,0,62710,0.903715515866688
ACH-000628,Futibatinib,0.5,2,0,62710,0.8832722053898899
ACH-000628,Futibatinib,5.0,3,0,62710,0.8895232020411418
ACH-000628,GSK1059615,0.05,1,0,62710,0.883862222930952
ACH-000628,GSK1059615,0.5,2,0,62710,0.8926965396268538
ACH-000628,GSK1059615,5.0,3,0,62710,0.8682347313028225
ACH-000628,Gallic acid,0.05,4,0,62710,0.8918992186254185
ACH-000628,Gallic acid,0.5,5,0,62710,0.8698293733056929
ACH-000628,Gallic acid,5.0,14,0,62710,0.8975442513155797
ACH-000628,Gallic acid,5.0,6,1,62710,0.8882793812789029
ACH-000628,Gallic acid (hydrate),0.05,4,0,62710,0.8745495136341891
ACH-000628,Gallic acid (hydrate),0.5,5,0,62710,0.8758730664965715
ACH-000628,Gallic acid (hydrate),5.0,14,0,62710,0.8856322755541381
ACH-000628,Gallic acid (hydrate),5.0,6,1,62710,0.8876734173178121
ACH-000628,Gefitinib,0.05,10,0,62710,0.8687290703237123
ACH-000628,Gefitinib,0.5,11,0,62710,0.8611864136501356
ACH-000628,Gefitinib,5.0,12,0,62710,0.8694944984850901
ACH-000628,Gemcitabine,0.05,1,0,62710,0.8624940200924892
ACH-000628,Gemcitabine,0.5,2,0,62710,0.8619040025514272
ACH-000628,Gemcitabine,5.0,3,0,62710,0.858523361505342
ACH-000628,Gemfibrozil,0.05,4,0,62710,0.879237761122628
ACH-000628,Gemfibrozil,0.5,5,0,62710,0.8735767820124382
ACH-000628,Gemfibrozil,5.0,14,0,62710,0.8633710731940679
ACH-000628,Gemfibrozil,5.0,6,1,62710,0.8766225482379206
ACH-000628,Glasdegib,0.05,13,0,62710,0.8953276989315898
ACH-000628,Glasdegib,0.5,13,0,62710,0.8838462765109233
ACH-000628,Glasdegib,5.0,13,0,62710,0.8822835273481103
ACH-000628,Glycyrrhizic acid,0.05,7,0,62710,0.8769095837984372
ACH-000628,Glycyrrhizic acid,0.5,8,0,62710,0.8707064264072716
ACH-000628,Glycyrrhizic acid,5.0,9,0,62710,0.8847392760325307
ACH-000628,Goserelin (acetate),0.05,4,0,62710,0.8833678839100622
ACH-000628,Goserelin (acetate),0.5,5,0,62710,0.8738797639929836
ACH-000628,Goserelin (acetate),5.0,14,0,62710,0.9132674214638814
ACH-000628,Goserelin (acetate),5.0,6,1,62710,0.882570562908627
ACH-000628,HI-TOPK-032,0.05,1,0,62710,0.9079732100143518
ACH-000628,HI-TOPK-032,0.5,2,0,62710,0.8628129484930633
ACH-000628,HI-TOPK-032,5.0,3,0,62710,0.873050550151491
ACH-000628,Harringtonine,0.05,7,0,62710,0.9080051028544092
ACH-000628,Harringtonine,0.5,8,0,62710,0.8702758730664966
ACH-000628,Harringtonine,5.0,9,0,62710,0.8773241907191835
ACH-000628,Hesperidin,0.05,7,0,62710,0.8802104927443789
ACH-000628,Hesperidin,0.5,8,0,62710,0.8536597033965875
ACH-000628,Hesperidin,5.0,9,0,62710,0.879987242863977
ACH-000628,Hexylresorcinol,0.05,4,0,62710,0.8639451443151013
ACH-000628,Hexylresorcinol,0.5,5,0,62710,0.8874182745973529
ACH-000628,Hexylresorcinol,5.0,14,0,62710,0.903173337585712
ACH-000628,Hexylresorcinol,5.0,6,1,62710,0.8691436772444586
ACH-000628,Homoharringtonine,0.05,4,0,62710,0.8797958858236326
ACH-000628,Homoharringtonine,0.5,5,0,62710,0.8981502152766704
ACH-000628,Homoharringtonine,5.0,14,0,62710,0.910381119438686
ACH-000628,Homoharringtonine,5.0,6,1,62710,0.8826662414287992
ACH-000628,Hydroxyfasudil,0.05,13,0,62710,0.8832243661298038
ACH-000628,Hydroxyfasudil,0.5,2,0,62710,0.8854249720937649
ACH-000628,Hydroxyfasudil,5.0,3,0,62710,0.8940360389092649
ACH-000628,Hydroxyurea,0.05,7,0,62710,0.892521129006538
ACH-000628,Hydroxyurea,0.5,8,0,62710,0.8760963163769734
ACH-000628,Hydroxyurea,5.0,9,0,62710,0.8806091532450965
ACH-000628,IQ 1,0.05,1,0,62710,0.8884388454791899
ACH-000628,IQ 1,0.5,2,0,62710,0.8987561792377611
ACH-000628,IQ 1,5.0,3,0,62710,0.8948333599107
ACH-000628,Idarubicin (hydrochloride),0.05,4,0,62710,0.8809121352256418
ACH-000628,Idarubicin (hydrochloride),0.5,5,0,62710,0.8976080369956945
ACH-000628,Idarubicin (hydrochloride),5.0,14,0,62710,0.8952160739913889
ACH-000628,Idarubicin (hydrochloride),5.0,6,1,62710,0.8587625578057726
ACH-000628,Idoxuridine,0.05,10,0,62710,0.869717748365492
