patient,drug,dose,n_first,n_second,n_both,jaccard
ACH-000957,Triamcinolone,5.0,1412,2388,701,0.2262
ACH-000957,Triclosan,5.0,716,2339,373,0.1391
ACH-000957,Trifluridine,5.0,517,2740,253,0.0842
ACH-000957,Trimetrexate,5.0,490,2713,251,0.085
ACH-000957,Tucidinostat,5.0,2565,8990,2116,0.2242
ACH-000957,Vilanterol,5.0,717,2228,378,0.1473
ACH-000957,Vinblastine (sulfate),5.0,1661,4602,1178,0.2317
ACH-000957,c-Kit-IN-1,0.05,7288,2898,138,0.0137
ACH-000957,olaparib,0.05,8881,699,40,0.0042
ACH-000958,(R)-Verapamil (hydrochloride),5.0,190,942,117,0.1153
ACH-000958,18β-Glycyrrhetinic acid,5.0,322,824,100,0.0956
ACH-000958,8-Hydroxyquinoline,5.0,271,1163,111,0.0839
ACH-000958,Acetohexamide,5.0,201,928,78,0.0742
ACH-000958,Adagrasib,0.05,1273,1912,511,0.1911
ACH-000958,Adenine,5.0,319,898,156,0.147
ACH-000958,Adenosine,5.0,318,1360,173,0.115
ACH-000958,Afatinib,0.05,683,82,37,0.0508
ACH-000958,Afatinib,0.5,265,1329,97,0.0648
ACH-000958,Afatinib,5.0,272,2163,137,0.0596
ACH-000958,Aliskiren,5.0,209,818,102,0.1103
ACH-000958,Allantoin,5.0,496,1658,231,0.1201
ACH-000958,Almonertinib (hydrochloride),5.0,628,1054,179,0.1191
ACH-000958,Almonertinib (mesylate),0.05,63,32,2,0.0215
ACH-000958,Almonertinib (mesylate),0.5,102,547,34,0.0553
ACH-000958,Almonertinib (mesylate),5.0,355,234,44,0.0807
ACH-000958,Amsacrine,5.0,490,2869,311,0.102
ACH-000958,Anethole trithione,5.0,804,1173,303,0.181
ACH-000958,Artesunate,5.0,1003,2469,648,0.2295
ACH-000958,Azithromycin (hydrate),5.0,330,777,121,0.1227
ACH-000958,Baicalin,5.0,307,1145,181,0.1424
ACH-000958,Balsalazide (sodium hydrate),5.0,177,785,113,0.1331
ACH-000958,Belumosudil,0.05,78,11,6,0.0723
ACH-000958,Belumosudil,0.5,109,137,18,0.0789
ACH-000958,Belumosudil,5.0,494,720,112,0.1016
ACH-000958,Berbamine,0.5,723,243,72,0.0805
ACH-000958,Berbamine,5.0,177,1399,93,0.0627
ACH-000958,Berbamine (dihydrochloride),0.05,181,16,10,0.0535
ACH-000958,Berbamine (dihydrochloride),0.5,227,132,21,0.0621
ACH-000958,Berbamine (dihydrochloride),5.0,443,190,38,0.0639
ACH-000958,Berberine (chloride hydrate),5.0,228,1160,137,0.1095
ACH-000958,Bergenin,5.0,575,928,174,0.1309
ACH-000958,Bimatoprost,5.0,159,1115,69,0.0573
ACH-000958,Binimetinib,0.05,969,1188,357,0.1983
ACH-000958,Binimetinib,0.5,885,3145,488,0.1378
ACH-000958,Binimetinib,5.0,1395,342,174,0.1113
ACH-000958,Busulfan,5.0,375,877,116,0.1021
ACH-000958,Captopril,0.05,830,240,58,0.0573
ACH-000958,Cepharanthine,5.0,396,750,151,0.1518
ACH-000958,Chlorhexidine (diacetate),0.5,552,422,91,0.1031
ACH-000958,Chlorhexidine (diacetate),5.0,245,1449,138,0.0887
ACH-000958,Ciclopirox,5.0,327,1525,156,0.092
ACH-000958,Clonidine (hydrochloride),5.0,520,1732,254,0.1271
ACH-000958,Clotrimazole,5.0,185,1040,100,0.0889
ACH-000958,Cloxacillin (sodium),5.0,232,811,88,0.0921
ACH-000958,Cysteamine (hydrochloride),5.0,80,886,51,0.0557
ACH-000958,Cytarabine,0.05,200,8,3,0.0146
ACH-000958,Cytarabine,0.5,112,322,26,0.0637
ACH-000958,Cytarabine,5.0,79,528,23,0.0394
ACH-000958,Daidzin,0.05,203,14,8,0.0383
ACH-000958,Daidzin,0.5,148,164,26,0.0909
ACH-000958,Daidzin,5.0,321,246,34,0.0638
ACH-000958,Darinaparsin,5.0,337,1857,200,0.1003
ACH-000958,Demeclocycline,5.0,179,537,50,0.0751
ACH-000958,Diammonium Glycyrrhizinate,5.0,186,1304,117,0.0852
ACH-000958,Docetaxel,5.0,449,1367,228,0.1436
ACH-000958,Elagolix sodium,5.0,473,1176,185,0.1264
ACH-000958,Flumatinib (mesylate),0.05,172,39,14,0.0711
ACH-000958,Flumatinib (mesylate),0.5,114,461,29,0.0531
ACH-000958,Flumatinib (mesylate),5.0,142,169,27,0.0951
ACH-000958,Fluvoxamine (maleate),5.0,126,1392,85,0.0593
ACH-000958,Folic acid,5.0,196,872,87,0.0887
ACH-000958,Fumaric acid,0.05,144,87,21,0.1
ACH-000958,Fumaric acid,0.5,109,361,24,0.0538
ACH-000958,Fumaric acid,5.0,350,433,77,0.1091
ACH-000958,Furosemide,5.0,158,658,83,0.1132
ACH-000958,Fusidic acid,5.0,270,1035,165,0.1447
ACH-000958,Gallic acid,5.0,386,890,171,0.1548
ACH-000958,Gallic acid (hydrate),5.0,289,1295,120,0.082
ACH-000958,Gemfibrozil,5.0,302,1379,147,0.0958
ACH-000958,Goserelin (acetate),5.0,525,1159,240,0.1662
ACH-000958,Hexylresorcinol,5.0,533,1156,252,0.1754
ACH-000958,Homoharringtonine,5.0,6661,8906,5493,0.5453
ACH-000958,Hydroxyfasudil,0.05,338,615,32,0.0347
ACH-000958,Idarubicin (hydrochloride),5.0,4563,7056,3179,0.3767
ACH-000958,Irinotecan (hydrochloride),0.05,552,12,4,0.0071
ACH-000958,Irinotecan (hydrochloride),0.5,251,286,43,0.087
ACH-000958,Irinotecan (hydrochloride),5.0,556,147,44,0.0668
ACH-000958,Isocorydine,5.0,384,699,116,0.12
ACH-000958,L-Thyroxine (sodium salt pentahydrate),5.0,267,1151,35,0.0253
ACH-000958,Larotrectinib,5.0,196,795,67,0.0725
ACH-000958,Lenalidomide (hemihydrate),5.0,217,952,97,0.0905
ACH-000958,Lidocaine (hydrochloride),5.0,641,1508,264,0.1401
ACH-000958,Lipoic acid,5.0,341,561,138,0.1806
ACH-000958,Lumateperone (tosylate),5.0,187,858,113,0.1212
ACH-000958,Malotilate,0.05,1573,198,65,0.0381
ACH-000958,Medroxyprogesterone acetate,5.0,220,1028,104,0.0909
ACH-000958,Megestrol,5.0,169,733,88,0.1081
ACH-000958,Methylprednisolone succinate,0.05,62,317,15,0.0412
ACH-000958,Mitoxantrone (dihydrochloride),5.0,264,4545,160,0.0344
ACH-000958,Naproxen,0.05,69,86,10,0.069
ACH-000958,Naproxen,0.5,58,337,18,0.0477
ACH-000958,Naproxen,5.0,122,57,15,0.0915
ACH-000958,Neratinib (maleate),5.0,843,3348,551,0.1514
ACH-000958,Norepinephrine (hydrochloride),5.0,231,1153,104,0.0812
ACH-000958,Olanzapine,5.0,337,1248,177,0.1257
ACH-000958,Palmatine (chloride),5.0,205,977,108,0.1006
ACH-000958,Pasireotide (acetate),5.0,402,1123,159,0.1164
ACH-000958,Pentagastrin,5.0,156,1286,87,0.0642
ACH-000958,Pentamidine (isethionate),0.5,269,564,34,0.0426
ACH-000958,Pentamidine (isethionate),5.0,407,1385,172,0.1062
ACH-000958,Pralsetinib,0.05,688,188,59,0.0722
ACH-000958,Pravastatin (sodium),0.05,186,21,8,0.0402
ACH-000958,Pravastatin (sodium),0.5,273,145,26,0.0663
ACH-000958,Pravastatin (sodium),5.0,469,339,96,0.1348
ACH-000958,Pyridoxine,5.0,224,1380,114,0.0765
ACH-000958,Pyridoxine (hydrochloride),5.0,278,729,103,0.1139
ACH-000958,Quinestrol,5.0,282,1009,146,0.1275
ACH-000958,Radotinib,5.0,392,1211,206,0.1475
ACH-000958,Raltitrexed,5.0,195,1357,126,0.0884
ACH-000958,Rapamycin,5.0,365,1517,174,0.1019
ACH-000958,Regorafenib,0.05,388,127,41,0.0865
ACH-000958,Regorafenib,0.5,203,1935,88,0.0429
ACH-000958,Regorafenib,5.0,134,77,16,0.0821
ACH-000958,Relugolix,5.0,149,885,67,0.0693
ACH-000958,Resveratrol,5.0,450,1213,146,0.0962
ACH-000958,Retinoic acid,5.0,456,1027,162,0.1226
ACH-000958,Riluzole hydrochloride,5.0,455,1854,259,0.1263
ACH-000958,Rimonabant,5.0,318,889,171,0.1651
ACH-000958,Ritonavir,5.0,167,1186,80,0.0628
ACH-000958,Ropivacaine (hydrochloride monohydrate),5.0,339,1082,185,0.1497
ACH-000958,S-Adenosyl-L-methionine (disulfate tosylate),5.0,396,1802,268,0.1389
ACH-000958,Salicylic acid,5.0,238,1128,126,0.1016
ACH-000958,Saquinavir,5.0,252,1360,103,0.0683
ACH-000958,Selinexor ,5.0,1511,3395,889,0.2213
