patient,drug,dose,n_gene_doses,var_lfc_mean,mean_se2_mean,sigma2_plate_pooled,between_plate_fraction_pooled,n_responder_gene_doses,var_lfc_mean_responders,mean_se2_mean_responders,sigma2_plate_pooled_responders,between_plate_fraction_pooled_responders,n_nonresponder_gene_doses,var_lfc_mean_nonresponders,mean_se2_mean_nonresponders,sigma2_plate_pooled_nonresponders,between_plate_fraction_pooled_nonresponders
ACH-001039,Saquinavir,5.0,20896,1.23689,2.999936,0.0,0.0,368,0.321906,0.077065,0.244841,0.760598,20528,1.253292,3.052333,0.0,0.0
ACH-001039,Selinexor ,5.0,20828,1.212695,3.021874,0.0,0.0,1363,0.375219,0.112777,0.262441,0.699435,19465,1.271337,3.225578,0.0,0.0
ACH-001039,Sinomenine,5.0,21528,1.206833,2.788731,0.0,0.0,219,0.206995,0.045714,0.161281,0.779156,21309,1.217108,2.816922,0.0,0.0
ACH-001039,Sodium Salicylate,5.0,22391,1.279633,2.825056,0.0,0.0,556,0.274684,0.083325,0.191359,0.696653,21835,1.305222,2.89487,0.0,0.0
ACH-001039,Sonidegib,0.05,22140,4.75344,3.605927,1.147513,0.241407,315,7.540897,0.910181,6.630716,0.879301,21825,4.713209,3.644835,1.068374,0.226676
ACH-001039,Sulfisoxazole,0.5,20962,1.355565,3.075616,0.0,0.0,989,1.345392,0.226737,1.118655,0.831472,19973,1.356069,3.216683,0.0,0.0
ACH-001039,Sulfisoxazole,5.0,21773,1.266343,2.84885,0.0,0.0,292,0.10291,0.026038,0.076872,0.746981,21481,1.282158,2.887222,0.0,0.0
ACH-001039,Temsirolimus,5.0,21624,1.237133,2.833257,0.0,0.0,308,0.243887,0.098265,0.145622,0.59709,21316,1.251485,2.872775,0.0,0.0
ACH-001039,Terfenadine,0.5,20696,1.355754,3.172076,0.0,0.0,620,1.874438,0.387646,1.486792,0.793193,20076,1.339736,3.258067,0.0,0.0
ACH-001039,Terfenadine,5.0,21418,1.23122,2.77792,0.0,0.0,330,0.166544,0.03097,0.135574,0.814046,21088,1.247881,2.820906,0.0,0.0
ACH-001039,Thymol,5.0,21569,1.225653,2.829426,0.0,0.0,461,0.157684,0.044608,0.113075,0.717103,21108,1.248978,2.890247,0.0,0.0
ACH-001039,Tofacitinib,5.0,21612,1.23846,2.811998,0.0,0.0,569,0.660144,0.119633,0.540512,0.818778,21043,1.254098,2.884799,0.0,0.0
ACH-001039,Tofacitinib (citrate),5.0,21927,1.330895,2.822823,0.0,0.0,483,1.049841,0.104531,0.94531,0.900431,21444,1.337225,2.884049,0.0,0.0
ACH-001039,Tolcapone,5.0,22086,1.217683,2.674725,0.0,0.0,229,0.200658,0.069925,0.130733,0.651521,21857,1.228339,2.702016,0.0,0.0
ACH-001039,Topotecan (hydrochloride),0.05,19227,1.327768,2.879523,0.0,0.0,329,0.880845,0.224756,0.656089,0.744841,18898,1.335548,2.92574,0.0,0.0
ACH-001039,Topotecan (hydrochloride),0.5,22859,1.390525,2.729007,0.0,0.0,311,1.220747,0.081974,1.138773,0.932849,22548,1.392866,2.765517,0.0,0.0
ACH-001039,Topotecan (hydrochloride),5.0,19750,1.702276,3.120105,0.0,0.0,250,2.86337,0.283852,2.579519,0.900868,19500,1.68739,3.156467,0.0,0.0
ACH-001039,Trametinib,0.05,22058,1.23013,2.990163,0.0,0.0,929,0.633908,0.110096,0.523811,0.826321,21129,1.256345,3.116793,0.0,0.0
ACH-001039,Trametinib,0.5,22180,1.244278,3.136735,0.0,0.0,937,0.628117,0.13351,0.494606,0.787443,21243,1.271456,3.269203,0.0,0.0
ACH-001039,Trametinib,5.0,19017,1.408599,2.839819,0.0,0.0,1821,0.870492,0.463376,0.407116,0.467685,17196,1.465582,3.091477,0.0,0.0
ACH-001039,Triamcinolone,5.0,21780,1.2067,2.821738,0.0,0.0,486,0.291908,0.082193,0.209715,0.71843,21294,1.227578,2.884263,0.0,0.0
ACH-001039,Triclosan,5.0,21959,1.238784,2.805738,0.0,0.0,308,0.287136,0.073474,0.213662,0.744115,21651,1.252322,2.844607,0.0,0.0
ACH-001039,Trifluridine,5.0,21542,1.187824,2.817635,0.0,0.0,140,0.071726,0.024599,0.047127,0.657045,21402,1.195124,2.835905,0.0,0.0
ACH-001039,Trimetrexate,5.0,21529,1.242234,2.83881,0.0,0.0,314,0.121563,0.029713,0.091851,0.755579,21215,1.25882,2.880387,0.0,0.0
ACH-001039,Tucidinostat,5.0,22137,1.404758,2.814609,0.0,0.0,680,0.575053,0.131943,0.443109,0.770554,21457,1.431053,2.899627,0.0,0.0
ACH-001039,Vilanterol,5.0,21405,1.240418,2.821304,0.0,0.0,193,0.197367,0.062649,0.134717,0.682574,21212,1.249908,2.846404,0.0,0.0
ACH-001039,Vinblastine (sulfate),5.0,21450,1.326744,2.950091,0.0,0.0,770,0.534599,0.144167,0.390432,0.730327,20680,1.356239,3.054567,0.0,0.0
ACH-001039,olaparib,0.05,22138,5.621407,3.758911,1.862495,0.331322,323,7.814907,0.991694,6.823213,0.873102,21815,5.588929,3.799884,1.789045,0.320105
ACH-001190,(R)-Verapamil (hydrochloride),5.0,25215,1.141526,2.538319,0.0,0.0,127,0.120734,0.028491,0.092244,0.76402,25088,1.146694,2.551024,0.0,0.0
ACH-001190,18β-Glycyrrhetinic acid,5.0,24514,1.183306,2.767853,0.0,0.0,153,0.061014,0.018438,0.042576,0.697807,24361,1.190355,2.785121,0.0,0.0
ACH-001190,8-Hydroxyquinoline,5.0,24880,1.151698,2.520623,0.0,0.0,189,0.19579,0.05393,0.14186,0.724552,24691,1.159015,2.539504,0.0,0.0
ACH-001190,Abemaciclib,0.05,24068,7.148009,3.121907,4.026102,0.563248,4799,21.104008,6.140312,14.963696,0.709045,19269,3.672227,2.370164,1.302063,0.35457
ACH-001190,Acetohexamide,5.0,24943,1.184892,2.689665,0.0,0.0,155,0.182289,0.036848,0.145441,0.797862,24788,1.191161,2.706253,0.0,0.0
ACH-001190,Adagrasib,0.05,35588,1.566605,5.692247,0.0,0.0,2302,0.231253,0.124585,0.106669,0.461264,33286,1.658955,6.077297,0.0,0.0
ACH-001190,Adenine,5.0,24758,1.073427,2.4921,0.0,0.0,196,0.202466,0.04105,0.161416,0.79725,24562,1.080377,2.511659,0.0,0.0
ACH-001190,Adenosine,5.0,25074,1.193273,2.65567,0.0,0.0,237,0.138554,0.040688,0.097867,0.706342,24837,1.203337,2.680623,0.0,0.0
ACH-001190,Afatinib,0.05,26218,1.416373,3.607717,0.0,0.0,808,0.857949,0.245404,0.612544,0.713964,25410,1.43413,3.714634,0.0,0.0
ACH-001190,Afatinib,0.5,29213,1.317259,3.325216,0.0,0.0,965,0.387168,0.051041,0.336127,0.868169,28248,1.349032,3.437067,0.0,0.0
ACH-001190,Afatinib,5.0,25761,1.517675,3.638489,0.0,0.0,716,0.484901,0.092013,0.392888,0.810243,25045,1.547201,3.739878,0.0,0.0
ACH-001190,Aliskiren,5.0,25239,1.150237,2.548408,0.0,0.0,210,0.181994,0.039245,0.14275,0.784363,25029,1.158361,2.56946,0.0,0.0
ACH-001190,Allantoin,5.0,24554,1.130163,2.616096,0.0,0.0,392,0.166041,0.044384,0.121657,0.732693,24162,1.145805,2.657819,0.0,0.0
ACH-001190,Almonertinib (hydrochloride),5.0,24456,1.155574,2.706789,0.0,0.0,296,0.217215,0.039091,0.178124,0.820036,24160,1.16707,2.739473,0.0,0.0
ACH-001190,Almonertinib (mesylate),0.05,23468,1.195803,2.646853,0.0,0.0,339,0.233816,0.051153,0.182663,0.781224,23129,1.209903,2.684898,0.0,0.0
ACH-001190,Almonertinib (mesylate),0.5,26779,1.149161,2.41026,0.0,0.0,621,0.388806,0.045152,0.343654,0.88387,26158,1.167212,2.466408,0.0,0.0
ACH-001190,Almonertinib (mesylate),5.0,24196,1.359338,2.873071,0.0,0.0,683,0.887409,0.101493,0.785916,0.88563,23513,1.373047,2.953579,0.0,0.0
ACH-001190,Amsacrine,5.0,25338,1.190193,2.573007,0.0,0.0,497,0.196889,0.054385,0.142504,0.723777,24841,1.210067,2.623397,0.0,0.0
ACH-001190,Anethole trithione,5.0,25071,1.106101,2.505246,0.0,0.0,365,0.202597,0.044112,0.158486,0.782269,24706,1.119449,2.541606,0.0,0.0
ACH-001190,Artesunate,5.0,24446,1.106641,2.575386,0.0,0.0,728,0.19199,0.056857,0.135133,0.703853,23718,1.134715,2.65269,0.0,0.0
ACH-001190,Azithromycin (hydrate),5.0,24679,1.180954,2.70875,0.0,0.0,258,0.152885,0.040558,0.112327,0.734717,24421,1.191815,2.736939,0.0,0.0
ACH-001190,Baicalin,5.0,25387,1.139025,2.436747,0.0,0.0,243,0.4588,0.086237,0.372563,0.812039,25144,1.145599,2.459463,0.0,0.0
ACH-001190,Balsalazide (sodium hydrate),5.0,25435,1.129383,2.428622,0.0,0.0,154,0.077267,0.022803,0.054464,0.704879,25281,1.135792,2.443277,0.0,0.0
ACH-001190,Belumosudil,0.05,24038,1.208793,2.610007,0.0,0.0,365,0.284306,0.070937,0.213369,0.750492,23673,1.223047,2.649155,0.0,0.0
ACH-001190,Belumosudil,0.5,26388,1.168003,2.468841,0.0,0.0,391,0.145604,0.015007,0.130596,0.89693,25997,1.18338,2.505747,0.0,0.0
ACH-001190,Belumosudil,5.0,22970,1.268588,2.79824,0.0,0.0,913,0.860275,0.14092,0.719356,0.836192,22057,1.285489,2.908233,0.0,0.0
ACH-001190,Berbamine,0.5,25473,1.250623,2.46356,0.0,0.0,1499,0.702334,0.094178,0.608156,0.865907,23974,1.284905,2.611709,0.0,0.0
ACH-001190,Berbamine,5.0,24747,1.126592,2.514175,0.0,0.0,103,0.085404,0.024911,0.060493,0.708313,24644,1.130944,2.524579,0.0,0.0
ACH-001190,Berbamine (dihydrochloride),0.05,23853,1.15607,2.559981,0.0,0.0,778,0.26706,0.076023,0.191038,0.715336,23075,1.186044,2.643731,0.0,0.0
ACH-001190,Berbamine (dihydrochloride),0.5,26202,1.143655,2.454159,0.0,0.0,824,0.415741,0.041498,0.374242,0.900183,25378,1.16729,2.532496,0.0,0.0
ACH-001190,Berbamine (dihydrochloride),5.0,23941,1.393877,2.898068,0.0,0.0,781,1.293836,0.288807,1.005029,0.776782,23160,1.39725,2.986057,0.0,0.0
ACH-001190,Berberine (chloride hydrate),5.0,25367,1.103833,2.447563,0.0,0.0,201,0.239514,0.045112,0.194402,0.811652,25166,1.110736,2.466752,0.0,0.0
ACH-001190,Bergenin,5.0,25051,1.132951,2.604579,0.0,0.0,267,0.155276,0.032572,0.122704,0.79023,24784,1.143484,2.632288,0.0,0.0
ACH-001190,Bimatoprost,5.0,25183,1.176386,2.623443,0.0,0.0,216,0.174598,0.035613,0.138985,0.796029,24967,1.185053,2.645832,0.0,0.0
ACH-001190,Binimetinib,0.05,24936,1.152596,2.731842,0.0,0.0,954,0.995558,0.173913,0.821645,0.825311,23982,1.158843,2.833596,0.0,0.0
ACH-001190,Binimetinib,0.5,25237,1.220383,2.822424,0.0,0.0,1741,0.544191,0.131131,0.41306,0.759035,23496,1.270487,3.021843,0.0,0.0
ACH-001190,Binimetinib,5.0,21563,1.239844,2.833141,0.0,0.0,4015,0.708468,0.68298,0.025487,0.035975,17548,1.361423,3.3251,0.0,0.0
ACH-001190,Busulfan,5.0,24364,1.172592,2.619907,0.0,0.0,268,0.316178,0.064115,0.252063,0.797218,24096,1.182118,2.648333,0.0,0.0
ACH-001190,Captopril,0.05,24938,1.231202,2.683275,0.0,0.0,1410,0.604714,0.100334,0.50438,0.83408,23528,1.268746,2.838068,0.0,0.0
ACH-001190,Cepharanthine,5.0,24661,1.251125,2.807704,0.0,0.0,298,0.177048,0.057766,0.119282,0.673725,24363,1.264263,2.84134,0.0,0.0
ACH-001190,Chlorhexidine (diacetate),0.5,25763,1.251666,2.561601,0.0,0.0,1326,0.39325,0.042037,0.351213,0.893103,24437,1.298245,2.698317,0.0,0.0
ACH-001190,Chlorhexidine (diacetate),5.0,25219,1.140183,2.488456,0.0,0.0,133,0.099246,0.033327,0.065919,0.664198,25086,1.145701,2.501472,0.0,0.0
ACH-001190,Ciclopirox,5.0,24255,1.164852,2.757166,0.0,0.0,275,0.216678,0.055926,0.160752,0.741893,23980,1.175726,2.788143,0.0,0.0
ACH-001190,Clonidine (hydrochloride),5.0,25626,1.083473,2.362106,0.0,0.0,189,0.145199,0.033362,0.111837,0.770233,25437,1.090444,2.379409,0.0,0.0
ACH-001190,Clotrimazole,5.0,25384,1.191482,2.573501,0.0,0.0,179,0.097884,0.037253,0.06063,0.619413,25205,1.199249,2.591513,0.0,0.0
ACH-001190,Cloxacillin (sodium),5.0,25086,1.11924,2.488203,0.0,0.0,158,0.195794,0.035197,0.160598,0.820236,24928,1.125093,2.503751,0.0,0.0
ACH-001190,Cysteamine (hydrochloride),5.0,25026,1.106733,2.484608,0.0,0.0,139,0.09054,0.018887,0.071653,0.791393,24887,1.112409,2.49838,0.0,0.0
ACH-001190,Cytarabine,0.05,24643,1.201068,2.546487,0.0,0.0,716,0.299096,0.070534,0.228562,0.764177,23927,1.228058,2.620578,0.0,0.0
ACH-001190,Cytarabine,0.5,26332,1.167345,2.47758,0.0,0.0,414,0.340087,0.027993,0.312093,0.917687,25918,1.180559,2.516708,0.0,0.0
ACH-001190,Cytarabine,5.0,24252,1.241668,2.586212,0.0,0.0,570,0.311605,0.061966,0.249639,0.801139,23682,1.264054,2.646968,0.0,0.0
ACH-001190,Daidzin,0.05,23913,1.248655,2.598825,0.0,0.0,827,0.494891,0.078519,0.416372,0.841341,23086,1.275657,2.689109,0.0,0.0
ACH-001190,Daidzin,0.5,26016,1.167399,2.464064,0.0,0.0,679,0.236226,0.019887,0.216339,0.915815,25337,1.192353,2.529565,0.0,0.0
ACH-001190,Daidzin,5.0,24104,1.393799,2.90188,0.0,0.0,628,1.647196,0.267162,1.380034,0.837808,23476,1.387021,2.97236,0.0,0.0
ACH-001190,Darinaparsin,5.0,24781,1.206999,2.709649,0.0,0.0,396,0.292187,0.077111,0.215075,0.736088,24385,1.221855,2.7524,0.0,0.0
ACH-001190,Demeclocycline,5.0,24881,1.182833,2.6946,0.0,0.0,131,0.403969,0.065032,0.338937,0.839018,24750,1.186956,2.708518,0.0,0.0
ACH-001190,Diammonium Glycyrrhizinate,5.0,24675,1.129294,2.523419,0.0,0.0,104,0.398959,0.0692,0.329759,0.826549,24571,1.132386,2.533806,0.0,0.0
ACH-001190,Docetaxel,5.0,25399,1.187578,2.62652,0.0,0.0,419,0.221659,0.066512,0.155147,0.699937,24980,1.20378,2.66946,0.0,0.0
ACH-001190,Elagolix sodium,5.0,24307,1.112577,2.578388,0.0,0.0,387,0.329498,0.061011,0.268487,0.814836,23920,1.125246,2.619116,0.0,0.0
ACH-001190,Flumatinib (mesylate),0.05,23486,1.194883,2.619901,0.0,0.0,715,0.196306,0.049718,0.146588,0.746732,22771,1.226238,2.700603,0.0,0.0
ACH-001190,Flumatinib (mesylate),0.5,25982,1.167806,2.559057,0.0,0.0,742,0.34449,0.050349,0.294141,0.853844,25240,1.19201,2.632808,0.0,0.0
ACH-001190,Flumatinib (mesylate),5.0,23706,1.29027,2.720242,0.0,0.0,586,0.653607,0.07829,0.575317,0.880218,23120,1.306407,2.787205,0.0,0.0
ACH-001190,Fluvoxamine (maleate),5.0,24752,1.155352,2.575952,0.0,0.0,162,0.164655,0.044153,0.120502,0.731845,24590,1.161879,2.592631,0.0,0.0
ACH-001190,Folic acid,5.0,24393,1.095603,2.527161,0.0,0.0,199,0.475021,0.061064,0.413957,0.87145,24194,1.100707,2.547445,0.0,0.0
ACH-001190,Fumaric acid,0.05,23718,1.244966,2.593093,0.0,0.0,726,0.338521,0.076349,0.262172,0.774463,22992,1.273588,2.672562,0.0,0.0
ACH-001190,Fumaric acid,0.5,26337,1.17787,2.507724,0.0,0.0,674,0.310018,0.037011,0.273007,0.880618,25663,1.200663,2.572614,0.0,0.0
ACH-001190,Fumaric acid,5.0,24584,1.385885,2.626308,0.0,0.0,841,0.505962,0.047949,0.458014,0.905233,23743,1.417053,2.717635,0.0,0.0
ACH-001190,Furosemide,5.0,25083,1.169661,2.635694,0.0,0.0,117,0.089522,0.029627,0.059895,0.669053,24966,1.174723,2.647907,0.0,0.0
ACH-001190,Fusidic acid,5.0,25015,1.11828,2.540204,0.0,0.0,203,0.04358,0.016241,0.027339,0.627329,24812,1.127073,2.560853,0.0,0.0
ACH-001190,Gallic acid,5.0,24846,1.108874,2.522158,0.0,0.0,216,0.286113,0.046696,0.239417,0.836792,24630,1.116089,2.543867,0.0,0.0
ACH-001190,Gallic acid (hydrate),5.0,24621,1.180703,2.697731,0.0,0.0,243,0.343589,0.069917,0.273673,0.796511,24378,1.189047,2.723925,0.0,0.0
ACH-001190,Gemfibrozil,5.0,25023,1.149416,2.601118,0.0,0.0,360,0.129015,0.033928,0.095087,0.737021,24663,1.16431,2.638591,0.0,0.0
ACH-001190,Goserelin (acetate),5.0,25233,1.111164,2.443941,0.0,0.0,294,0.185697,0.032237,0.15346,0.826398,24939,1.122075,2.472372,0.0,0.0
ACH-001190,Hexylresorcinol,5.0,25824,1.116338,2.488195,0.0,0.0,373,0.142001,0.036187,0.105814,0.745166,25451,1.130617,2.52413,0.0,0.0
ACH-001190,Homoharringtonine,5.0,24053,1.399509,3.414149,0.0,0.0,5871,0.872132,0.634091,0.238041,0.272941,18182,1.5698,4.311835,0.0,0.0
ACH-001190,Hydroxyfasudil,0.05,24339,3.529844,3.28847,0.241374,0.068381,409,7.664278,1.027502,6.636776,0.865936,23930,3.45918,3.327114,0.132066,0.038179
ACH-001190,Idarubicin (hydrochloride),5.0,24152,1.348528,3.348252,0.0,0.0,3466,1.109229,0.647757,0.461472,0.416029,20686,1.388623,3.800728,0.0,0.0
ACH-001190,Irinotecan (hydrochloride),0.05,23109,1.244984,2.679159,0.0,0.0,1709,0.563462,0.152876,0.410585,0.728684,21400,1.299411,2.880907,0.0,0.0
ACH-001190,Irinotecan (hydrochloride),0.5,26039,1.259591,2.499667,0.0,0.0,1916,0.72767,0.072193,0.655476,0.900789,24123,1.30184,2.692473,0.0,0.0
ACH-001190,Irinotecan (hydrochloride),5.0,24100,1.475893,2.817948,0.0,0.0,2543,1.295144,0.215813,1.079331,0.833367,21557,1.497215,3.124913,0.0,0.0
ACH-001190,Isocorydine,5.0,24757,1.122804,2.516358,0.0,0.0,185,0.200949,0.033116,0.167832,0.8352,24572,1.129744,2.535054,0.0,0.0
ACH-001190,L-Thyroxine (sodium salt pentahydrate),5.0,23169,5.772018,3.548021,2.223997,0.385307,111,10.762692,0.990937,9.771755,0.907928,23058,5.747993,3.560331,2.187662,0.380596
ACH-001190,Larotrectinib,5.0,24842,1.224598,2.779275,0.0,0.0,240,0.133669,0.04142,0.092249,0.690131,24602,1.235241,2.805984,0.0,0.0
ACH-001190,Lenalidomide (hemihydrate),5.0,24238,1.131705,2.568795,0.0,0.0,207,0.057313,0.01875,0.038563,0.672852,24031,1.14096,2.590761,0.0,0.0
ACH-001190,Lidocaine (hydrochloride),5.0,24268,1.211458,2.837526,0.0,0.0,505,0.181786,0.043894,0.137892,0.758542,23763,1.23334,2.896895,0.0,0.0
ACH-001190,Lipoic acid,5.0,25209,1.13947,2.501645,0.0,0.0,191,0.20322,0.041547,0.161672,0.795554,25018,1.146618,2.520427,0.0,0.0
ACH-001190,Lumateperone (tosylate),5.0,25026,1.105414,2.458239,0.0,0.0,130,0.100786,0.0273,0.073487,0.729134,24896,1.11066,2.470932,0.0,0.0
ACH-001190,Malotilate,0.05,24901,1.248844,2.690069,0.0,0.0,2784,0.717475,0.105211,0.612264,0.853359,22117,1.31573,3.01544,0.0,0.0
ACH-001190,Medroxyprogesterone acetate,5.0,24146,1.094227,2.608182,0.0,0.0,204,0.285434,0.051048,0.234386,0.821156,23942,1.101119,2.629971,0.0,0.0
ACH-001190,Megestrol,5.0,25243,1.132512,2.516514,0.0,0.0,246,0.22528,0.043861,0.18142,0.805305,24997,1.14144,2.540848,0.0,0.0
ACH-001190,Methylprednisolone succinate,0.05,24111,6.841863,3.085837,3.756026,0.548977,4082,21.045484,6.338093,14.707391,0.698838,20029,3.947101,2.423012,1.524089,0.386129
ACH-001190,Mitoxantrone (dihydrochloride),5.0,24884,1.512265,2.802743,0.0,0.0,186,0.315028,0.05227,0.262759,0.83408,24698,1.521281,2.823456,0.0,0.0
ACH-001190,Naproxen,0.05,23044,1.197882,2.637237,0.0,0.0,278,0.853952,0.12292,0.731032,0.856058,22766,1.202081,2.66794,0.0,0.0
ACH-001190,Naproxen,0.5,26051,1.179021,2.450856,0.0,0.0,345,0.229431,0.013366,0.216066,0.941745,25706,1.191765,2.483569,0.0,0.0
ACH-001190,Naproxen,5.0,23493,1.230446,2.707816,0.0,0.0,346,0.916253,0.102956,0.813298,0.887634,23147,1.235143,2.746753,0.0,0.0
ACH-001190,Neratinib (maleate),5.0,24493,1.176228,2.544701,0.0,0.0,420,0.19463,0.044079,0.150551,0.773523,24073,1.193354,2.58833,0.0,0.0
ACH-001190,Norepinephrine (hydrochloride),5.0,24704,1.166287,2.662715,0.0,0.0,154,0.173391,0.039324,0.134067,0.773206,24550,1.172515,2.679172,0.0,0.0
ACH-001190,Olanzapine,5.0,24954,1.136733,2.564527,0.0,0.0,214,0.167802,0.045773,0.12203,0.727223,24740,1.145115,2.586314,0.0,0.0
ACH-001190,Palmatine (chloride),5.0,24687,1.169304,2.604891,0.0,0.0,108,0.203214,0.041918,0.161296,0.793725,24579,1.173549,2.616153,0.0,0.0
ACH-001190,Pasireotide (acetate),5.0,25110,1.140523,2.526759,0.0,0.0,349,0.335061,0.061279,0.273782,0.817112,24761,1.151876,2.561509,0.0,0.0
ACH-001190,Pentagastrin,5.0,25505,1.096605,2.453156,0.0,0.0,163,0.095985,0.01691,0.079075,0.823827,25342,1.103041,2.468826,0.0,0.0
ACH-001190,Pentamidine (isethionate),0.5,24646,1.210831,2.711959,0.0,0.0,662,0.848329,0.102213,0.746116,0.879512,23984,1.220837,2.783992,0.0,0.0
ACH-001190,Pentamidine (isethionate),5.0,25251,1.203888,2.673991,0.0,0.0,228,0.15981,0.084865,0.074945,0.468963,25023,1.213402,2.697582,0.0,0.0
ACH-001190,Pralsetinib,0.05,25038,1.323853,2.594953,0.0,0.0,885,0.969332,0.154013,0.815318,0.841114,24153,1.336843,2.684392,0.0,0.0
ACH-001190,Pravastatin (sodium),0.05,23067,1.202215,2.638586,0.0,0.0,622,0.256791,0.050825,0.205967,0.802079,22445,1.228415,2.710299,0.0,0.0
ACH-001190,Pravastatin (sodium),0.5,25840,1.134167,2.468392,0.0,0.0,530,0.48231,0.047017,0.435292,0.902516,25310,1.147817,2.519097,0.0,0.0
ACH-001190,Pravastatin (sodium),5.0,24124,1.38688,2.682695,0.0,0.0,933,0.885155,0.084038,0.801118,0.905059,23191,1.407064,2.787242,0.0,0.0
ACH-001190,Pyridoxine,5.0,24607,1.177037,2.729099,0.0,0.0,233,0.277148,0.056023,0.221124,0.797858,24374,1.185639,2.754651,0.0,0.0
ACH-001190,Pyridoxine (hydrochloride),5.0,24690,1.098646,2.532411,0.0,0.0,270,0.285648,0.04651,0.239138,0.837177,24420,1.107635,2.559897,0.0,0.0
ACH-001190,Quinestrol,5.0,25346,1.137302,2.534567,0.0,0.0,183,0.275224,0.060461,0.214763,0.78032,25163,1.143571,2.55256,0.0,0.0
ACH-001190,Radotinib,5.0,24350,1.195415,2.74374,0.0,0.0,810,0.292281,0.064124,0.228157,0.780608,23540,1.226491,2.835944,0.0,0.0
ACH-001190,Raltitrexed,5.0,25109,1.102916,2.464804,0.0,0.0,140,0.128517,0.034383,0.094134,0.732467,24969,1.108379,2.478432,0.0,0.0
ACH-001190,Rapamycin,5.0,25110,1.183167,2.548915,0.0,0.0,298,0.122332,0.031967,0.090365,0.738688,24812,1.195908,2.579144,0.0,0.0
ACH-001190,Regorafenib,0.05,25091,1.250414,2.596415,0.0,0.0,516,0.555355,0.041698,0.513657,0.924917,24575,1.265008,2.650056,0.0,0.0
ACH-001190,Regorafenib,0.5,25940,1.198615,2.442276,0.0,0.0,619,0.686798,0.052898,0.6339,0.922978,25321,1.211127,2.500687,0.0,0.0
ACH-001190,Regorafenib,5.0,22190,1.266121,2.643756,0.0,0.0,588,0.559154,0.125356,0.433799,0.775812,21602,1.285365,2.712306,0.0,0.0
ACH-001190,Relugolix,5.0,25135,1.102847,2.449486,0.0,0.0,97,0.123475,0.022236,0.101239,0.819913,25038,1.106642,2.458889,0.0,0.0
ACH-001190,Resveratrol,5.0,24210,1.133059,2.586302,0.0,0.0,349,0.332637,0.047266,0.285371,0.857905,23861,1.144766,2.623439,0.0,0.0
ACH-001190,Retinoic acid,5.0,25330,1.122596,2.49858,0.0,0.0,334,0.118542,0.036363,0.082179,0.69325,24996,1.136013,2.531481,0.0,0.0
ACH-001190,Riluzole hydrochloride,5.0,24970,1.127851,2.527968,0.0,0.0,301,0.149073,0.040789,0.108285,0.726386,24669,1.139793,2.558316,0.0,0.0
ACH-001190,Rimonabant,5.0,25006,1.140191,2.524268,0.0,0.0,187,0.111306,0.036342,0.074964,0.673498,24819,1.147943,2.543013,0.0,0.0
ACH-001190,Ritonavir,5.0,24583,1.169299,2.705714,0.0,0.0,124,0.242153,0.066461,0.175692,0.725542,24459,1.173999,2.719094,0.0,0.0
ACH-001190,Ropivacaine (hydrochloride monohydrate),5.0,24630,1.148718,2.585698,0.0,0.0,296,0.191973,0.043053,0.14892,0.775736,24334,1.160356,2.616627,0.0,0.0
ACH-001190,S-Adenosyl-L-methionine (disulfate tosylate),5.0,24776,1.149844,2.593613,0.0,0.0,273,0.108695,0.038878,0.069818,0.642322,24503,1.161444,2.622076,0.0,0.0
ACH-001190,Salicylic acid,5.0,25127,1.246817,2.820445,0.0,0.0,217,0.257315,0.086343,0.170972,0.664447,24910,1.255437,2.844263,0.0,0.0
ACH-001190,Saquinavir,5.0,23868,1.15786,2.877712,0.0,0.0,201,0.130363,0.032955,0.097409,0.747211,23667,1.166586,2.901872,0.0,0.0
ACH-001190,Selinexor ,5.0,23433,1.447271,3.00729,0.0,0.0,858,1.91853,0.39678,1.521749,0.793185,22575,1.42936,3.106506,0.0,0.0
ACH-001190,Sinomenine,5.0,24803,1.140591,2.558773,0.0,0.0,188,0.151271,0.031163,0.120107,0.793989,24615,1.148147,2.578078,0.0,0.0
ACH-001190,Sodium Salicylate,5.0,25608,1.238332,2.663264,0.0,0.0,457,0.141015,0.044438,0.096577,0.684873,25151,1.258271,2.710849,0.0,0.0
ACH-001190,Sonidegib,0.05,24301,6.005304,3.317359,2.687946,0.447595,201,9.319533,1.000374,8.319159,0.892658,24100,5.977663,3.336683,2.64098,0.441808
ACH-001190,Sulfisoxazole,0.5,24790,1.22835,2.615697,0.0,0.0,1061,0.731046,0.12513,0.605916,0.828835,23729,1.250586,2.727058,0.0,0.0
ACH-001190,Sulfisoxazole,5.0,24904,1.159693,2.604494,0.0,0.0,130,0.374319,0.063487,0.310831,0.830392,24774,1.163814,2.617827,0.0,0.0
ACH-001190,Temsirolimus,5.0,24739,1.148676,2.644218,0.0,0.0,248,0.112883,0.040513,0.07237,0.641109,24491,1.159165,2.670583,0.0,0.0
ACH-001190,Terfenadine,0.5,24131,1.205395,2.990439,0.0,0.0,1316,1.256684,0.213949,1.042735,0.829751,22815,1.202436,3.150591,0.0,0.0
ACH-001190,Terfenadine,5.0,24650,1.168757,2.698273,0.0,0.0,212,0.070436,0.017797,0.052639,0.747332,24438,1.178285,2.721526,0.0,0.0
ACH-001190,Thymol,5.0,24438,1.154709,2.720639,0.0,0.0,263,0.26001,0.044555,0.215455,0.828641,24175,1.164443,2.749752,0.0,0.0
