patient,drug,dose,n_genes_scored,mean_abs_half0,mean_abs_half1,r,r_responder,n_responders,n_plates_even
ACH-001190,Cysteamine (hydrochloride),5.0,25026,0.8074,0.6498,0.0626,0.7822,139,True
ACH-001190,Cytarabine,0.05,24643,0.7012,0.8098,0.0316,0.3682,716,True
ACH-001190,Cytarabine,0.5,26332,0.78,0.6619,0.017,-0.1747,414,True
ACH-001190,Cytarabine,5.0,24252,0.6747,0.8449,0.0148,0.2273,570,True
ACH-001190,Daidzin,0.05,23913,0.7231,0.815,0.0142,0.0155,827,True
ACH-001190,Daidzin,0.5,26016,0.7708,0.6373,-0.0041,-0.1662,679,True
ACH-001190,Daidzin,5.0,24104,0.8554,0.7509,-0.0236,-0.044,628,True
ACH-001190,Darinaparsin,5.0,24781,0.8171,0.7748,0.0852,0.7462,396,True
ACH-001190,Demeclocycline,5.0,24881,0.7947,0.7072,0.0395,0.7026,131,True
ACH-001190,Diammonium Glycyrrhizinate,5.0,24675,0.8142,0.6751,0.0751,0.789,104,True
ACH-001190,Docetaxel,5.0,25399,0.7891,0.7515,0.0704,0.7449,419,True
ACH-001190,Elagolix sodium,5.0,24307,0.8173,0.695,0.1085,0.6722,387,True
ACH-001190,Flumatinib (mesylate),0.05,23486,0.6799,0.8107,0.0233,0.3485,715,True
ACH-001190,Flumatinib (mesylate),0.5,25982,0.7584,0.7192,0.0342,0.3221,742,True
ACH-001190,Flumatinib (mesylate),5.0,23706,0.7191,0.822,0.0012,-0.2016,586,True
ACH-001190,Fluvoxamine (maleate),5.0,24752,0.8098,0.7158,0.071,0.8228,162,True
ACH-001190,Folic acid,5.0,24393,0.8248,0.6181,0.0692,0.6006,199,True
ACH-001190,Fumaric acid,0.05,23718,0.6973,0.8374,0.0181,0.2768,726,True
ACH-001190,Fumaric acid,0.5,26337,0.7712,0.7076,0.0311,0.224,674,True
ACH-001190,Fumaric acid,5.0,24584,0.7578,0.8276,-0.0406,-0.2806,841,True
ACH-001190,Furosemide,5.0,25083,0.7806,0.7121,0.0409,0.8627,117,True
ACH-001190,Fusidic acid,5.0,25015,0.8244,0.6602,0.0823,0.8734,203,True
ACH-001190,Gallic acid,5.0,24846,0.8202,0.6427,0.0728,0.746,216,True
ACH-001190,Gallic acid (hydrate),5.0,24621,0.8339,0.7217,0.0793,0.7602,243,True
ACH-001190,Gemfibrozil,5.0,25023,0.8203,0.6988,0.0622,0.7958,360,True
ACH-001190,Goserelin (acetate),5.0,25233,0.8335,0.6468,0.0726,0.7698,294,True
ACH-001190,Hexylresorcinol,5.0,25824,0.8166,0.6821,0.089,0.8136,373,True
ACH-001190,Homoharringtonine,5.0,24053,1.4163,1.6171,0.6504,0.8615,5871,True
ACH-001190,Hydroxyfasudil,0.05,24339,1.9124,0.6862,-0.0058,-0.1257,409,True
ACH-001190,Idarubicin (hydrochloride),5.0,24152,1.2948,1.4197,0.5719,0.7867,3466,True
ACH-001190,Irinotecan (hydrochloride),0.05,23109,0.7488,0.8046,0.0345,0.1388,1709,True
ACH-001190,Irinotecan (hydrochloride),0.5,26039,0.8246,0.6799,-0.0161,-0.1475,1916,True
ACH-001190,Irinotecan (hydrochloride),5.0,24100,0.8767,0.7816,-0.0345,-0.0951,2543,True
ACH-001190,Isocorydine,5.0,24757,0.8146,0.6657,0.069,0.653,185,True
ACH-001190,L-Thyroxine (sodium salt pentahydrate),5.0,23169,2.644,0.6206,0.0134,0.034,111,True
ACH-001190,Larotrectinib,5.0,24842,0.8213,0.7846,0.0981,0.7789,240,True
ACH-001190,Lenalidomide (hemihydrate),5.0,24238,0.8062,0.6983,0.08,0.8286,207,True
ACH-001190,Lidocaine (hydrochloride),5.0,24268,0.8177,0.8047,0.1039,0.7319,505,True
ACH-001190,Lipoic acid,5.0,25209,0.8012,0.6568,0.0372,0.7865,191,True
ACH-001190,Lumateperone (tosylate),5.0,25026,0.8095,0.6454,0.0635,0.8567,130,True
ACH-001190,Malotilate,0.05,24901,0.8156,0.7573,0.059,-0.1068,2784,True
ACH-001190,Medroxyprogesterone acetate,5.0,24146,0.8157,0.6848,0.112,0.6927,204,True
ACH-001190,Megestrol,5.0,25243,0.7905,0.6952,0.0687,0.6831,246,True
ACH-001190,Methylprednisolone succinate,0.05,24111,2.8621,0.7131,-0.0086,0.0039,4082,True
ACH-001190,Mitoxantrone (dihydrochloride),5.0,24884,0.8046,0.9822,0.0723,0.6934,186,True
ACH-001190,Naproxen,0.05,23044,0.6666,0.81,0.0117,-0.1067,278,True
ACH-001190,Naproxen,0.5,26051,0.7449,0.6789,-0.0136,-0.3581,345,True
ACH-001190,Naproxen,5.0,23493,0.6908,0.7938,0.004,-0.4688,346,True
ACH-001190,Neratinib (maleate),5.0,24493,0.8384,0.7732,0.1321,0.8202,420,True
ACH-001190,Norepinephrine (hydrochloride),5.0,24704,0.8093,0.7217,0.0685,0.7686,154,True
ACH-001190,Olanzapine,5.0,24954,0.8126,0.7147,0.0916,0.8552,214,True
ACH-001190,Palmatine (chloride),5.0,24687,0.7975,0.7161,0.0632,0.8405,108,True
ACH-001190,Pasireotide (acetate),5.0,25110,0.8383,0.6796,0.0931,0.7039,349,True
ACH-001190,Pentagastrin,5.0,25505,0.8233,0.6272,0.0609,0.7657,163,True
ACH-001190,Pentamidine (isethionate),0.5,24646,0.794,0.7238,0.0476,-0.1621,662,True
ACH-001190,Pentamidine (isethionate),5.0,25251,0.7879,0.7744,0.072,0.8851,228,True
ACH-001190,Pralsetinib,0.05,25038,0.8211,0.7295,0.0021,-0.077,885,True
ACH-001190,Pravastatin (sodium),0.05,23067,0.7007,0.792,0.0376,0.1852,622,True
ACH-001190,Pravastatin (sodium),0.5,25840,0.7617,0.6619,0.0203,-0.089,530,True
ACH-001190,Pravastatin (sodium),5.0,24124,0.7786,0.7986,-0.0511,-0.3881,933,True
ACH-001190,Pyridoxine,5.0,24607,0.8236,0.723,0.0638,0.7401,233,True
ACH-001190,Pyridoxine (hydrochloride),5.0,24690,0.8294,0.6295,0.0929,0.6776,270,True
ACH-001190,Quinestrol,5.0,25346,0.8018,0.6992,0.0745,0.7903,183,True
ACH-001190,Radotinib,5.0,24350,0.8455,0.7373,0.0939,0.6855,810,True
ACH-001190,Raltitrexed,5.0,25109,0.8162,0.6476,0.0725,0.8518,140,True
ACH-001190,Rapamycin,5.0,25110,0.8232,0.7529,0.086,0.8232,298,True
ACH-001190,Regorafenib,0.05,25091,0.7896,0.6995,-0.0202,-0.4566,516,True
ACH-001190,Regorafenib,0.5,25940,0.7719,0.6702,-0.0074,-0.468,619,True
ACH-001190,Regorafenib,5.0,22190,0.633,0.9113,0.0183,-0.0354,588,True
ACH-001190,Relugolix,5.0,25135,0.8122,0.6264,0.0452,0.8056,97,True
ACH-001190,Resveratrol,5.0,24210,0.8315,0.673,0.0732,0.6495,349,True
ACH-001190,Retinoic acid,5.0,25330,0.8114,0.6973,0.09,0.862,334,True
ACH-001190,Riluzole hydrochloride,5.0,24970,0.8307,0.7144,0.1081,0.8281,301,True
ACH-001190,Rimonabant,5.0,25006,0.8112,0.6985,0.0837,0.8936,187,True
ACH-001190,Ritonavir,5.0,24583,0.8064,0.7382,0.0858,0.7402,124,True
ACH-001190,Ropivacaine (hydrochloride monohydrate),5.0,24630,0.824,0.6908,0.08,0.7768,296,True
ACH-001190,S-Adenosyl-L-methionine (disulfate tosylate),5.0,24776,0.8235,0.7366,0.1092,0.8896,273,True
ACH-001190,Salicylic acid,5.0,25127,0.7934,0.8099,0.0735,0.7654,217,True
ACH-001190,Saquinavir,5.0,23868,0.8126,0.7925,0.1313,0.7898,201,True
ACH-001190,Selinexor ,5.0,23433,1.1684,0.7812,0.2214,0.5679,858,True
ACH-001190,Sinomenine,5.0,24803,0.814,0.6601,0.0666,0.7895,188,True
ACH-001190,Sodium Salicylate,5.0,25608,0.8058,0.7611,0.0616,0.8232,457,True
ACH-001190,Sonidegib,0.05,24301,2.623,0.6925,-0.0221,0.0114,201,True
ACH-001190,Sulfisoxazole,0.5,24790,0.8096,0.7472,0.0641,0.2013,1061,True
ACH-001190,Sulfisoxazole,5.0,24904,0.8238,0.7258,0.0967,0.6994,130,True
ACH-001190,Temsirolimus,5.0,24739,0.8097,0.7525,0.0959,0.8528,248,True
ACH-001190,Terfenadine,0.5,24131,0.8652,0.7473,0.1094,-0.0512,1316,True
ACH-001190,Terfenadine,5.0,24650,0.8127,0.7387,0.0831,0.7625,212,True
ACH-001190,Thymol,5.0,24438,0.8174,0.7041,0.0778,0.6002,263,True
ACH-001190,Tofacitinib,5.0,24789,0.8248,0.7144,0.1,0.777,228,True
ACH-001190,Tofacitinib (citrate),5.0,25207,0.7965,0.7297,0.0676,0.6374,353,True
ACH-001190,Tolcapone,5.0,24984,0.817,0.6877,0.0743,0.8783,211,True
ACH-001190,Topotecan (hydrochloride),0.05,23129,0.6847,0.8148,0.0132,0.0783,776,True
ACH-001190,Topotecan (hydrochloride),0.5,26637,0.7465,0.7659,-0.0239,-0.2682,575,True
ACH-001190,Topotecan (hydrochloride),5.0,23260,0.6976,0.9505,-0.0055,-0.1721,677,True
ACH-001190,Trametinib,0.05,24654,0.8155,0.8067,0.1405,0.4953,841,True
ACH-001190,Trametinib,0.5,24895,0.8691,0.9045,0.2587,0.5957,1880,True
ACH-001190,Trametinib,5.0,22541,0.7349,1.0186,0.1956,0.5646,4247,True
ACH-001190,Triamcinolone,5.0,25134,0.8315,0.7471,0.1112,0.7537,503,True
ACH-001190,Triclosan,5.0,25261,0.8023,0.7204,0.0752,0.8759,160,True
ACH-001190,Trifluridine,5.0,24421,0.7946,0.6971,0.0817,0.7739,72,True
ACH-001190,Trimetrexate,5.0,24445,0.8136,0.7444,0.0947,0.7815,180,True
ACH-001190,Tucidinostat,5.0,25436,0.8993,1.1233,0.3094,0.8785,799,True
ACH-001190,Vilanterol,5.0,24601,0.8122,0.7228,0.0695,0.8545,222,True
ACH-001190,Vinblastine (sulfate),5.0,24741,0.8493,0.8747,0.1711,0.8196,725,True
ACH-001190,olaparib,0.05,24229,2.9542,0.6971,0.0387,-0.0021,4081,True
ACH-001333,(R)-Verapamil (hydrochloride),5.0,23123,0.8118,0.698,0.0565,0.6155,78,True
ACH-001333,18β-Glycyrrhetinic acid,5.0,22182,0.8237,0.7473,0.0853,0.7523,118,True
ACH-001333,8-Hydroxyquinoline,5.0,22552,0.8281,0.6631,0.0713,0.8208,137,True
ACH-001333,Abemaciclib,0.05,21725,2.6785,0.7686,0.0052,0.0844,71,True
ACH-001333,Acetohexamide,5.0,22629,0.8228,0.7192,0.0531,0.4274,82,True
ACH-001333,Adagrasib,0.05,31131,0.4632,0.5504,0.1177,0.7377,1376,True
ACH-001333,Adenine,5.0,22593,0.8171,0.6356,0.0719,0.5793,107,True
ACH-001333,Adenosine,5.0,23081,0.81,0.7622,0.0596,0.6674,152,True
ACH-001333,Afatinib,0.05,22137,0.6841,0.7814,0.0399,-0.147,1257,False
ACH-001333,Afatinib,0.5,25307,0.6503,0.7717,0.0613,0.5026,1559,False
ACH-001333,Afatinib,5.0,21860,0.7029,0.9667,0.0449,0.5164,376,False
ACH-001333,Aliskiren,5.0,22893,0.8362,0.6979,0.0575,0.7563,97,True
ACH-001333,Allantoin,5.0,22279,0.8208,0.7087,0.084,0.6972,228,True
ACH-001333,Almonertinib (hydrochloride),5.0,22158,0.8271,0.7577,0.107,0.6077,300,True
ACH-001333,Almonertinib (mesylate),0.05,19476,0.7148,0.8363,0.0162,0.2339,78,True
ACH-001333,Almonertinib (mesylate),0.5,22593,0.8092,0.713,-0.0129,0.1187,66,True
ACH-001333,Almonertinib (mesylate),5.0,19850,0.8709,0.8536,-0.0298,-0.0198,416,True
ACH-001333,Amsacrine,5.0,23020,0.8441,0.7386,0.1182,0.8486,241,True
ACH-001333,Anethole trithione,5.0,22747,0.8455,0.6745,0.1057,0.8301,168,True
ACH-001333,Artesunate,5.0,22328,0.8324,0.6863,0.0981,0.7634,287,True
ACH-001333,Azithromycin (hydrate),5.0,22563,0.8406,0.7148,0.0964,0.6378,159,True
ACH-001333,Baicalin,5.0,22982,0.8361,0.6774,0.0807,0.8778,143,True
ACH-001333,Balsalazide (sodium hydrate),5.0,23279,0.829,0.676,0.0758,0.5385,61,True
ACH-001333,Belumosudil,0.05,20033,0.7003,0.8501,0.0169,0.1031,73,True
ACH-001333,Belumosudil,0.5,22522,0.801,0.7123,0.0225,0.1863,105,True
ACH-001333,Belumosudil,5.0,19102,0.772,0.8828,0.0344,-0.0887,388,True
ACH-001333,Berbamine,0.5,22329,0.8051,0.7395,-0.0345,-0.4111,782,True
ACH-001333,Berbamine,5.0,22444,0.8264,0.6634,0.0797,0.7101,143,True
ACH-001333,Berbamine (dihydrochloride),0.05,19846,0.7067,0.8503,0.028,0.3086,156,True
ACH-001333,Berbamine (dihydrochloride),0.5,22455,0.8113,0.6795,-0.0007,0.2137,140,True
ACH-001333,Berbamine (dihydrochloride),5.0,20293,0.8189,0.8112,-0.013,0.2191,309,True
ACH-001333,Berberine (chloride hydrate),5.0,22783,0.8435,0.671,0.0734,0.5803,118,True
ACH-001333,Bergenin,5.0,22580,0.8319,0.6774,0.06,0.6816,101,True
ACH-001333,Bimatoprost,5.0,23141,0.8308,0.7394,0.0707,0.6526,109,True
ACH-001333,Binimetinib,0.05,22321,0.7976,0.768,0.0902,0.5662,867,True
ACH-001333,Binimetinib,0.5,22165,0.8189,0.7975,0.0645,0.5288,162,True
ACH-001333,Binimetinib,5.0,19918,0.6475,0.9549,0.1125,0.4059,1290,True
ACH-001333,Busulfan,5.0,22023,0.8488,0.7075,0.1163,0.586,267,True
ACH-001333,Captopril,0.05,20686,0.7695,0.8239,0.0746,0.0652,413,True
ACH-001333,Cepharanthine,5.0,22410,0.8395,0.8249,0.0872,0.881,334,True
ACH-001333,Chlorhexidine (diacetate),0.5,22602,0.7954,0.7526,-0.0192,-0.2424,462,True
ACH-001333,Chlorhexidine (diacetate),5.0,22760,0.8438,0.7036,0.0958,0.7474,246,True
ACH-001333,Ciclopirox,5.0,22078,0.8214,0.7301,0.0905,0.7024,97,True
ACH-001333,Clonidine (hydrochloride),5.0,23298,0.833,0.6561,0.07,0.8102,114,True
ACH-001333,Clotrimazole,5.0,22936,0.8274,0.7119,0.0735,0.6709,146,True
ACH-001333,Cloxacillin (sodium),5.0,22927,0.8248,0.6655,0.0543,0.7677,65,True
ACH-001333,Cysteamine (hydrochloride),5.0,22584,0.821,0.6532,0.04,,27,True
ACH-001333,Cytarabine,0.05,20741,0.7266,0.8456,0.0541,0.2302,168,True
ACH-001333,Cytarabine,0.5,22302,0.7909,0.6686,0.007,-0.3016,84,True
ACH-001333,Cytarabine,5.0,20091,0.6868,0.8827,0.0119,,42,True
ACH-001333,DTP3,0.05,21888,2.8005,0.7933,0.0063,-0.0021,3481,True
ACH-001333,Daidzin,0.05,20257,0.7389,0.8465,-0.0018,-0.1102,135,True
ACH-001333,Daidzin,0.5,22064,0.8039,0.6554,0.0014,-0.3075,121,True
ACH-001333,Daidzin,5.0,20307,0.8423,0.7891,-0.0037,-0.0972,262,True
ACH-001333,Darinaparsin,5.0,22777,0.8339,0.7511,0.0821,0.6565,175,True
ACH-001333,Demeclocycline,5.0,22812,0.8116,0.7078,0.0315,0.6652,80,True
ACH-001333,Diammonium Glycyrrhizinate,5.0,22481,0.8276,0.6915,0.069,0.72,107,True
ACH-001333,Docetaxel,5.0,23503,0.8033,0.7451,0.0422,0.7903,174,True
ACH-001333,Elagolix sodium,5.0,22416,0.8183,0.6982,0.0907,0.689,182,True
ACH-001333,Flumatinib (mesylate),0.05,19534,0.6962,0.8531,0.02,0.4984,80,True
ACH-001333,Flumatinib (mesylate),0.5,22205,0.7949,0.7274,0.0361,0.4089,278,True
ACH-001333,Flumatinib (mesylate),5.0,19580,0.7315,0.8665,-0.0057,-0.4349,161,True
ACH-001333,Fluvoxamine (maleate),5.0,22477,0.8251,0.7091,0.0824,0.7118,84,True
ACH-001333,Folic acid,5.0,22520,0.8152,0.6395,0.0456,0.7019,73,True
ACH-001333,Fumaric acid,0.05,19987,0.7382,0.8697,0.0327,0.2224,147,True
ACH-001333,Fumaric acid,0.5,22461,0.82,0.7268,0.0103,0.0452,195,True
ACH-001333,Fumaric acid,5.0,20314,0.78,0.8581,-0.0576,-0.3058,313,True
ACH-001333,Furosemide,5.0,22943,0.8046,0.6976,0.0277,,48,True
