stack_symbol,entrez_id,match
TRIM58,25893,symbol
TRIM59,286827,symbol
TRIM6,117854,symbol
TRIM61,391712,symbol
TRIM63,84676,symbol
TRIM66,9866,symbol
TRIM68,55128,symbol
TRIM69,140691,symbol
TRIM7,81786,symbol
TRIM71,131405,symbol
TRIM72,493829,symbol
TRIM74,378108,symbol
TRIM9,114088,symbol
TRIML2,205860,symbol
TRIO,7204,symbol
TRIT1,54802,symbol
TRMO,51531,symbol
TRMT10A,93587,symbol
TRMT10C,54931,symbol
TRMT11,60487,symbol
TRMT112,51504,symbol
TRMT13,54482,symbol
TRMT2B,79979,symbol
TRMT5,57570,symbol
TRMT6,51605,symbol
TRMT61B,55006,symbol
TRMT9B,57604,symbol
TRNT1,51095,symbol
TRO,7216,symbol
TRPA1,8989,symbol
TRPC1,7220,symbol
TRPC3,7222,symbol
TRPC4,7223,symbol
TRPC5,7224,symbol
TRPC6,7225,symbol
TRPC7,57113,symbol
TRPM1,4308,symbol
TRPM2,7226,symbol
TRPM3,80036,symbol
TRPM5,29850,symbol
TRPM6,140803,symbol
TRPM7,54822,symbol
TRPM8,79054,symbol
TRPS1,7227,symbol
TRPT1,83707,symbol
TRPV1,7442,symbol
TRPV2,51393,symbol
TRPV3,162514,symbol
TRPV4,59341,symbol
TRPV6,55503,symbol
TRUB2,26995,symbol
TSACC,128229,symbol
TSC1,7248,symbol
TSC2,7249,symbol
TSC22D1,8848,symbol
TSC22D2,9819,symbol
TSC22D3,1831,symbol
TSC22D4,81628,symbol
TSEN15,116461,symbol
TSEN34,79042,symbol
TSEN54,283989,symbol
TSHR,7253,symbol
TSHZ1,10194,symbol
TSHZ2,128553,symbol
TSHZ3,57616,symbol
TSKU,25987,symbol
TSN,7247,symbol
TSNARE1,203062,symbol
TSNAX,7257,symbol
TSPAN1,10103,symbol
TSPAN10,83882,symbol
TSPAN11,441631,symbol
TSPAN12,23554,symbol
TSPAN13,27075,symbol
TSPAN14,81619,symbol
TSPAN15,23555,symbol
TSPAN16,26526,symbol
TSPAN18,90139,symbol
TSPAN19,144448,symbol
TSPAN2,10100,symbol
TSPAN3,10099,symbol
TSPAN31,6302,symbol
TSPAN32,10077,symbol
TSPAN33,340348,symbol
TSPAN4,7106,symbol
TSPAN5,10098,symbol
TSPAN6,7105,symbol
TSPAN7,7102,symbol
TSPAN8,7103,symbol
TSPAN9,10867,symbol
TSPEAR,54084,symbol
TSPO,706,symbol
TSPO2,222642,symbol
TSPYL1,7259,symbol
TSPYL2,64061,symbol
TSPYL4,23270,symbol
TSPYL5,85453,symbol
TSR1,55720,symbol
TSR2,90121,symbol
TSR3,115939,symbol
TSSC4,10078,symbol
TSSK3,81629,symbol
TSSK6,83983,symbol
TSTD1,100131187,symbol
TSTD2,158427,symbol
TTBK1,84630,symbol
TTC1,7265,symbol
TTC13,79573,symbol
TTC16,158248,symbol
TTC17,55761,symbol
TTC19,54902,symbol
TTC21B,79809,symbol
TTC22,55001,symbol
TTC23L,153657,symbol
TTC24,164118,symbol
TTC27,55622,symbol
TTC28,23331,symbol
TTC29,83894,symbol
TTC3,7267,symbol
TTC32,130502,symbol
TTC33,23548,symbol
TTC34,100287898,symbol
TTC36,143941,symbol
TTC38,55020,symbol
TTC39A,22996,symbol
TTC39B,158219,symbol
TTC39C,125488,symbol
TTC4,7268,symbol
TTC5,91875,symbol
TTC6,319089,symbol
TTC7A,57217,symbol
TTC7B,145567,symbol
TTC8,123016,symbol
TTC9B,148014,symbol
TTC9C,283237,symbol
TTF1,7270,symbol
TTF2,8458,symbol
TTI1,9675,symbol
TTI2,80185,symbol
TTK,7272,symbol
TTL,150465,symbol
TTLL1,25809,symbol
TTLL10,254173,symbol
TTLL3,26140,symbol
TTLL5,23093,symbol
TTLL6,284076,symbol
TTLL7,79739,symbol
TTLL8,164714,symbol
TTLL9,164395,symbol
TTN,7273,symbol
TTPA,7274,symbol
TTPAL,79183,symbol
TTYH1,57348,symbol
TTYH2,94015,symbol
TTYH3,80727,symbol
TUB,7275,symbol
TUBA1A,7846,symbol
TUBA1B,10376,symbol
TUBA1C,84790,symbol
TUBA3C,7278,symbol
TUBA3E,112714,symbol
TUBA4A,7277,symbol
TUBA4B,80086,symbol
TUBA8,51807,symbol
TUBB,203068,symbol
TUBB1,81027,symbol
TUBB2A,7280,symbol
TUBB2B,347733,symbol
TUBB3,10381,symbol
TUBB4A,10382,symbol
TUBB4B,10383,symbol
TUBB6,84617,symbol
TUBB8,347688,symbol
TUBD1,51174,symbol
TUBG1,7283,symbol
TUBG2,27175,symbol
TUFM,7284,symbol
TUFT1,7286,symbol
TUG1,55000,symbol
TUNAR,100507043,symbol
TUSC1,286319,symbol
TUSC2,11334,symbol
TUSC3,7991,symbol
TUT1,64852,symbol
TUT4,23318,symbol
TUT7,79670,symbol
TVP23A,780776,symbol
TVP23B,51030,symbol
TVP23C,201158,symbol
TWF1,5756,symbol
TWF2,11344,symbol
TWIST1,7291,symbol
TWIST2,117581,symbol
TWISTNB,221830,alias
TWSG1,57045,symbol
TXK,7294,symbol
TXLNA,200081,symbol
TXLNB,167838,symbol
TXLNG,55787,symbol
TXN,7295,symbol
TXNDC11,51061,symbol
TXNDC15,79770,symbol
TXNDC16,57544,symbol
TXNDC17,84817,symbol
TXNDC5,81567,symbol
TXNL1,9352,symbol
TXNL4A,10907,symbol
TXNL4B,54957,symbol
TXNRD1,7296,symbol
TXNRD2,10587,symbol
TXNRD3,114112,symbol
TYK2,7297,symbol
TYMS,7298,symbol
TYRO3,7301,symbol
TYSND1,219743,symbol
TYW1,55253,symbol
TYW1B,441250,symbol
TYW3,127253,symbol
TYW5,129450,symbol
U2AF1,7307,symbol
U2AF1L4,199746,symbol
U2AF2,11338,symbol
UACA,55075,symbol
UAP1L1,91373,symbol
UBA1,7317,symbol
UBA2,10054,symbol
UBA3,9039,symbol
UBA5,79876,symbol
UBA52,7311,symbol
UBA6,55236,symbol
UBA7,7318,symbol
UBAC1,10422,symbol
UBAC2,337867,symbol
UBALD2,283991,symbol
UBAP1L,390595,symbol
UBAP2L,9898,symbol
UBASH3A,53347,symbol
UBASH3B,84959,symbol
UBB,7314,symbol
UBC,7316,symbol
UBE2A,7319,symbol
UBE2C,11065,symbol
UBE2D1,7321,symbol
UBE2D2,7322,symbol
UBE2D3,7323,symbol
UBE2E1,7324,symbol
UBE2E2,7325,symbol
UBE2E3,10477,symbol
UBE2F,140739,symbol
UBE2G1,7326,symbol
UBE2H,7328,symbol
UBE2I,7329,symbol
UBE2J1,51465,symbol
UBE2J2,118424,symbol
UBE2K,3093,symbol
UBE2L3,7332,symbol
UBE2L5,171222,symbol
UBE2M,9040,symbol
UBE2N,7334,symbol
UBE2O,63893,symbol
UBE2Q1,55585,symbol
UBE2Q2,92912,symbol
UBE2R2,54926,symbol
UBE2S,27338,symbol
UBE2T,29089,symbol
UBE2U,148581,symbol
UBE2V1,7335,symbol
UBE2Z,65264,symbol
UBE3A,7337,symbol
UBE3B,89910,symbol
UBE3C,9690,symbol
UBE3D,90025,symbol
UBE4A,9354,symbol
UBFD1,56061,symbol
UBIAD1,29914,symbol
UBL3,5412,symbol
UBL4A,8266,symbol
UBL5,59286,symbol
UBN1,29855,symbol
UBOX5,22888,symbol
UBQLN1,29979,symbol
UBQLN2,29978,symbol
UBQLN4,56893,symbol
UBR1,197131,symbol
UBR2,23304,symbol
UBR3,130507,symbol
UBR4,23352,symbol
UBR5,51366,symbol
UBR7,55148,symbol
UBTD1,80019,symbol
UBTF,7343,symbol
UBXN10,127733,symbol
UBXN10-AS1,391013,alias
UBXN11,91544,symbol
UBXN2A,165324,symbol
UBXN4,23190,symbol
UBXN7,26043,symbol
UBXN8,7993,symbol
UCHL1,7345,symbol
UCHL5,51377,symbol
UCK1,83549,symbol
UCK2,7371,symbol
UCN2,90226,symbol
UFC1,51506,symbol
UFL1,23376,symbol
UGCG,7357,symbol
UGDH,7358,symbol
UGGT1,56886,symbol
UGGT2,55757,symbol
UGT2A1,10941,symbol
UGT2B7,7364,symbol
UGT3A2,167127,symbol
UGT8,7368,symbol
UHMK1,127933,symbol
UHRF1,29128,symbol
UHRF2,115426,symbol
ULK1,8408,symbol
ULK2,9706,symbol
ULK3,25989,symbol
ULK4,54986,symbol
UMAD1,729852,symbol
UMODL1,89766,symbol
UMPS,7372,symbol
UNC119B,84747,symbol
UNC13A,23025,symbol
UNC13B,10497,symbol
UNC13C,440279,symbol
UNC13D,201294,symbol
UNC45B,146862,symbol
UNC5A,90249,symbol
UNC5B,219699,symbol
UNC5C,8633,symbol
UNC5CL,222643,symbol
UNC5D,137970,symbol
UNC79,57578,symbol
UNC80,285175,symbol
UNC93B1,81622,symbol
UNCX,340260,symbol
UNG,7374,symbol
UNKL,64718,symbol
UPB1,51733,symbol
UPF1,5976,symbol
UPF2,26019,symbol
UPF3A,65110,symbol
UPF3B,65109,symbol
UPK1B,7348,symbol
UPK2,7379,symbol
UPK3A,7380,symbol
UPK3B,105375355,symbol
UPK3BL2,107983993,symbol
UPRT,139596,symbol
UQCC1,55245,symbol
UQCC2,84300,symbol
UQCC3,790955,symbol
UQCR10,29796,symbol
UQCR11,10975,symbol
UQCRB,7381,symbol
UQCRC1,7384,symbol
UQCRC2,7385,symbol
UQCRFS1,7386,symbol
UQCRH,7388,symbol
UQCRHL,440567,symbol
UQCRQ,27089,symbol
URB1,9875,symbol
URB2,9816,symbol
URM1,81605,symbol
UROS,7390,symbol
USF1,7391,symbol
USF2,7392,symbol
USF3,205717,symbol
USH1C,10083,symbol
USH1G,124590,symbol
USH2A,7399,symbol
USO1,8615,symbol
USP27X,389856,symbol
USP6NL,9712,symbol
USP9X,8239,symbol
USP9Y,8287,symbol
USPL1,10208,symbol
UST,10090,symbol
UTRN,7402,symbol
UTS2,10911,symbol
UTS2B,257313,symbol
UTY,7404,symbol
UVRAG,7405,symbol
UVSSA,57654,symbol
UXS1,80146,symbol
UXT,8409,symbol
VAC14,55697,symbol
VANGL2,57216,symbol
VAPB,9217,symbol
VARS,7407,alias
VARS2,57176,symbol
VASH1,22846,symbol
VASH2,79805,symbol
VAT1,10493,symbol
VAT1L,57687,symbol
VAV1,7409,symbol
VAV2,7410,symbol
VAV3,10451,symbol
VAX2,25806,symbol
VCAM1,7412,symbol
VCAN,1462,symbol
VCL,7414,symbol
VCPKMT,79609,symbol
VDAC1,7416,symbol
VDAC2,7417,symbol
VDAC3,7419,symbol
VDR,7421,symbol
VEGFA,7422,symbol
VEGFB,7423,symbol
VEGFC,7424,symbol
VEGFD,2277,symbol
VENTX,27287,symbol
VEPH1,79674,symbol
VEZF1,7716,symbol
VEZT,55591,symbol
VGF,7425,symbol
VGLL3,389136,symbol
VIL1,7429,symbol
VILL,50853,symbol
VIM,7431,symbol
VIPAS39,63894,symbol
VIPR1,7433,symbol
VIPR2,7434,symbol
VIT,5212,symbol
VKORC1,79001,symbol
VKORC1L1,154807,symbol
VLDLR,7436,symbol
VMA21,203547,symbol
VMAC,400673,symbol
VMO1,284013,symbol
VNN1,8876,symbol
VNN2,8875,symbol
VPREB3,29802,symbol
VPS13A,23230,symbol
VPS13B,157680,symbol
VPS13C,54832,symbol
VPS13D,55187,symbol
VPS16,64601,symbol
VPS25,84313,symbol
VPS26A,9559,symbol
VPS26B,112936,symbol
VPS26C,10311,symbol
VPS28,51160,symbol
VPS35,55737,symbol
VPS35L,57020,symbol
VPS36,51028,symbol
VPS37A,137492,symbol
VPS37B,79720,symbol
VPS39,23339,symbol
VPS45,11311,symbol
VPS4A,27183,symbol
VPS51,738,symbol
VPS52,6293,symbol
VPS54,51542,symbol
VPS72,6944,symbol
VPS8,23355,symbol
VPS9D1,9605,symbol
VRK1,7443,symbol
VRK2,7444,symbol
VRK3,51231,symbol
VSIG1,340547,symbol
VSIG10L,147645,symbol
VSIG2,23584,symbol
VSIG4,11326,symbol
VSIR,64115,symbol
VSNL1,7447,symbol
VSTM1,284415,symbol
VSTM2A,222008,symbol
VSTM2B,342865,symbol
VSTM2L,128434,symbol
VSTM5,387804,symbol
VSX1,30813,symbol
VTA1,51534,symbol
VTCN1,79679,symbol
VTI1A,143187,symbol
VTI1B,10490,symbol
VTN,7448,symbol
VWA1,64856,symbol
VWA2,340706,symbol
VWA3A,146177,symbol
VWA3B,200403,symbol
VWA5A,4013,symbol
VWA5B1,127731,symbol
VWA5B2,90113,symbol
VWA7,80737,symbol
VWA8,23078,symbol
VWC2,375567,symbol
VWC2L,402117,symbol
VWCE,220001,symbol
VWDE,221806,symbol
VWF,7450,symbol
VXN,254778,symbol
WAC,51322,symbol
WAPL,23063,symbol
WARS,7453,alias
WARS2,10352,symbol
WAS,7454,symbol
WASF1,8936,symbol
WASF2,10163,symbol
WASF3,10810,symbol
WASHC2C,253725,symbol
WASHC4,23325,symbol
WASHC5,9897,symbol
WASL,8976,symbol
WBP2NL,164684,symbol
WDFY2,115825,symbol
WDFY3,23001,symbol
WDFY4,57705,symbol
WDHD1,11169,symbol
WDR1,9948,symbol
WDR11,55717,symbol
WDR17,116966,symbol
WDR18,57418,symbol
WDR19,57728,symbol
WDR20,91833,symbol
WDR24,84219,symbol
WDR26,80232,symbol
WDR27,253769,symbol
WDR3,10885,symbol
WDR31,114987,symbol
WDR33,55339,symbol
WDR36,134430,symbol
WDR37,22884,symbol
WDR38,401551,symbol
WDR41,55255,symbol
WDR43,23160,symbol
WDR44,54521,symbol
WDR45,11152,symbol
WDR45B,56270,symbol
WDR46,9277,symbol
WDR47,22911,symbol
WDR48,57599,symbol
WDR49,151790,symbol
WDR5,11091,symbol
WDR53,348793,symbol
WDR54,84058,symbol
WDR55,54853,symbol
WDR59,79726,symbol
WDR5B,54554,symbol
WDR6,11180,symbol
WDR60,55112,alias
WDR62,284403,symbol
WDR63,126820,alias
WDR64,128025,symbol
WDR66,144406,alias
WDR7,23335,symbol
WDR70,55100,symbol
WDR72,256764,symbol
WDR73,84942,symbol
WDR75,84128,symbol
WDR76,79968,symbol
WDR78,79819,alias
WDR81,124997,symbol
WDR82,80335,symbol
WDR83,84292,symbol
WDR83OS,51398,symbol
WDR86,349136,symbol
WDR87,83889,symbol
WDR88,126248,symbol
WDR89,112840,symbol
WDR90,197335,symbol
WDR92,116143,alias
WDR93,56964,symbol
WDR97,340390,symbol
WDSUB1,151525,symbol
WDTC1,23038,symbol
WEE1,7465,symbol
WEE2,494551,symbol
WFDC1,58189,symbol
WFDC10B,280664,symbol
WFDC2,10406,symbol
WFDC3,140686,symbol
WFIKKN1,117166,symbol
WFS1,7466,symbol
WHAMM,123720,symbol
WHRN,25861,symbol
WIF1,11197,symbol
WIPF1,7456,symbol
WIPF2,147179,symbol
WIPF3,644150,symbol
WIPI2,26100,symbol
WIZ,58525,symbol
WLS,79971,symbol
WNK2,65268,symbol
WNK4,65266,symbol
WNT1,7471,symbol
WNT10A,80326,symbol
WNT10B,7480,symbol
WNT16,51384,symbol
WNT2,7472,symbol
WNT2B,7482,symbol
WNT3,7473,symbol
WNT3A,89780,symbol
WNT4,54361,symbol
WNT5A,7474,symbol
WNT5B,81029,symbol
WNT6,7475,symbol
WNT7A,7476,symbol
WNT7B,7477,symbol
WNT8B,7479,symbol
WNT9A,7483,symbol
WNT9B,7484,symbol
WRN,7486,symbol
WSB1,26118,symbol
WSCD1,23302,symbol
WSCD2,9671,symbol
WT1,7490,symbol
WWC1,23286,symbol
WWC2,80014,symbol
WWC3,55841,symbol
WWOX,51741,symbol
WWTR1,25937,symbol
XAB2,56949,symbol
XAF1,54739,symbol
XAGE1B,653067,symbol
XCL1,6375,symbol
XCL2,6846,symbol
XCR1,2829,symbol
XDH,7498,symbol
XG,7499,symbol
XK,7504,symbol
XKR4,114786,symbol
XKR5,389610,symbol
XKR6,286046,symbol
XKR7,343702,symbol
XKR8,55113,symbol
XKR9,389668,symbol
XKRX,402415,symbol
XPA,7507,symbol
XPC,7508,symbol
XPO1,7514,symbol
XPO4,64328,symbol
XPO5,57510,symbol
XPO6,23214,symbol
XPO7,23039,symbol
XPOT,11260,symbol
XPR1,9213,symbol
XRCC1,7515,symbol
XRCC3,7517,symbol
XRCC4,7518,symbol
XRCC5,7520,symbol
XRCC6,2547,symbol
XRN1,54464,symbol
XRN2,22803,symbol
XXYLT1,152002,symbol
XYLT1,64131,symbol
YAE1,57002,symbol
YARS,8565,alias
YBEY,54059,symbol
YBX1,4904,symbol
YBX2,51087,symbol
YBX3,8531,symbol
YDJC,150223,symbol
YEATS2,55689,symbol
YEATS4,8089,symbol
YES1,7525,symbol
YIF1A,10897,symbol
YIPF3,25844,symbol
YIPF5,81555,symbol
YIPF6,286451,symbol
YIPF7,285525,symbol
YJEFN3,374887,symbol
YJU2,55702,symbol
YLPM1,56252,symbol
YME1L1,10730,symbol
YOD1,55432,symbol
YPEL1,29799,symbol
YPEL2,388403,symbol
YPEL3,83719,symbol
YPEL4,219539,symbol
YPEL5,51646,symbol
YRDC,79693,symbol
YTHDC1,91746,symbol
YTHDC2,64848,symbol
YTHDF1,54915,symbol
YTHDF3,253943,symbol
YWHAB,7529,symbol
YWHAE,7531,symbol
YWHAG,7532,symbol
YWHAH,7533,symbol
YWHAQ,10971,symbol
YWHAZ,7534,symbol
YY1,7528,symbol
ZACN,353174,symbol
ZADH2,284273,alias
ZAN,7455,symbol
ZBBX,79740,symbol
ZBED2,79413,symbol
ZBED5,58486,symbol
ZBTB1,22890,symbol
ZBTB10,65986,symbol
ZBTB11,27107,symbol
ZBTB12,221527,symbol
ZBTB14,7541,symbol
ZBTB16,7704,symbol
ZBTB17,7709,symbol
ZBTB18,10472,symbol
ZBTB2,57621,symbol
ZBTB20,26137,symbol
ZBTB22,9278,symbol
ZBTB24,9841,symbol
ZBTB25,7597,symbol
ZBTB26,57684,symbol
ZBTB3,79842,symbol
ZBTB32,27033,symbol
ZBTB34,403341,symbol
ZBTB37,84614,symbol
ZBTB38,253461,symbol
ZBTB39,9880,symbol
ZBTB4,57659,symbol
ZBTB40,9923,symbol
ZBTB41,360023,symbol
ZBTB44,29068,symbol
ZBTB45,84878,symbol
ZBTB46,140685,symbol
ZBTB48,3104,symbol
ZBTB49,166793,symbol
ZBTB5,9925,symbol
ZBTB6,10773,symbol
ZBTB7A,51341,symbol
ZBTB7C,201501,symbol
ZBTB8A,653121,symbol
ZBTB8B,728116,symbol
ZBTB8OS,339487,symbol
ZBTB9,221504,symbol
ZC2HC1A,51101,symbol
ZC2HC1B,153918,symbol
ZC3H12A,80149,symbol
ZC3H12B,340554,symbol
ZC3H12C,85463,symbol
ZC3H12D,340152,symbol
ZC3H13,23091,symbol
ZC3H14,79882,symbol
ZC3H18,124245,symbol
ZC3H3,23144,symbol
ZC3H4,23211,symbol
ZC3H6,376940,symbol
ZC3H7A,29066,symbol
ZC3H7B,23264,symbol
ZC3H8,84524,symbol
ZC3HAV1,56829,symbol
ZC3HC1,51530,symbol
ZC4H2,55906,symbol
ZCCHC12,170261,symbol
ZCCHC14,23174,symbol
ZCCHC18,644353,symbol
ZCCHC2,54877,symbol
ZCCHC24,219654,symbol
ZCCHC3,85364,symbol
ZCCHC7,84186,symbol
ZCCHC8,55596,symbol
ZCCHC9,84240,symbol
ZCWPW1,55063,symbol
ZCWPW2,152098,symbol
ZDBF2,57683,symbol
ZDHHC1,29800,symbol
ZDHHC11,79844,symbol
ZDHHC11B,653082,symbol
ZDHHC12,84885,symbol
ZDHHC13,54503,symbol
ZDHHC14,79683,symbol
ZDHHC15,158866,symbol
ZDHHC16,84287,symbol
ZDHHC17,23390,symbol
ZDHHC19,131540,symbol
ZDHHC20,253832,symbol
ZDHHC21,340481,symbol
ZDHHC23,254887,symbol
ZDHHC24,254359,symbol
ZDHHC3,51304,symbol
ZDHHC5,25921,symbol
ZDHHC6,64429,symbol
ZDHHC7,55625,symbol
ZDHHC8,29801,symbol
ZDHHC9,51114,symbol
ZEB1,6935,symbol
ZEB2,9839,symbol
ZER1,10444,symbol
ZFAND1,79752,symbol
ZFAND2A,90637,symbol
ZFAND2B,130617,symbol
ZFAND3,60685,symbol
ZFAND4,93550,symbol
ZFAND5,7763,symbol
ZFAND6,54469,symbol
ZFAT,57623,symbol
ZFC3H1,196441,symbol
ZFHX2,85446,symbol
ZFHX3,463,symbol
ZFHX4,79776,symbol
ZFP36L1,677,symbol
ZFP36L2,678,symbol
ZFP69B,65243,symbol
ZFPL1,7542,symbol
ZFPM1,161882,symbol
ZFPM2,23414,symbol
ZFR2,23217,symbol
ZFX,7543,symbol
ZFY,7544,symbol
ZFYVE16,9765,symbol
ZFYVE19,84936,symbol
ZFYVE26,23503,symbol
ZFYVE27,118813,symbol
ZFYVE28,57732,symbol
ZFYVE9,9372,symbol
ZG16B,124220,symbol
ZGPAT,84619,symbol
ZGRF1,55345,symbol
ZHX2,22882,symbol
ZHX3,23051,symbol
ZIC1,7545,symbol
ZIC2,7546,symbol
ZIC3,7547,symbol
ZIK1,284307,symbol
ZIM2,23619,symbol
ZKSCAN1,7586,symbol
ZKSCAN2,342357,symbol
ZKSCAN3,80317,symbol
ZKSCAN4,387032,symbol
ZKSCAN5,23660,symbol
ZKSCAN8,7745,symbol
ZMAT1,84460,symbol
ZMAT2,153527,symbol
ZMAT3,64393,symbol
ZMAT4,79698,symbol
ZMIZ1,57178,symbol
ZMIZ2,83637,symbol
ZMPSTE24,10269,symbol
ZMYM1,79830,symbol
ZMYM2,7750,symbol
ZMYM3,9203,symbol
ZMYM4,9202,symbol
ZMYM6,9204,symbol
ZMYND10,51364,symbol
ZMYND11,10771,symbol
ZMYND12,84217,symbol
ZMYND15,84225,symbol
ZMYND19,116225,symbol
ZMYND8,23613,symbol
ZNF10,7556,symbol
ZNF100,163227,symbol
ZNF101,94039,symbol
ZNF106,64397,symbol
ZNF107,51427,symbol
ZNF112,7771,symbol
ZNF114,163071,symbol
ZNF117,51351,symbol
ZNF12,7559,symbol
ZNF132,7691,symbol
ZNF133,7692,symbol
ZNF135,7694,symbol
ZNF136,7695,symbol
ZNF138,7697,symbol
ZNF140,7699,symbol
ZNF141,7700,symbol
ZNF142,7701,symbol
ZNF143,7702,symbol
ZNF148,7707,symbol
ZNF154,7710,symbol
ZNF155,7711,symbol
ZNF157,7712,symbol
ZNF16,7564,symbol
ZNF160,90338,symbol
ZNF165,7718,symbol
ZNF169,169841,symbol
ZNF177,7730,symbol
ZNF18,7566,symbol
ZNF180,7733,symbol
ZNF182,7569,symbol
ZNF184,7738,symbol
ZNF185,7739,symbol
ZNF195,7748,symbol
ZNF197,10168,symbol
ZNF2,7549,symbol
ZNF20,7568,symbol
ZNF200,7752,symbol
ZNF202,7753,symbol
ZNF205,7755,symbol
ZNF208,7757,symbol
ZNF211,10520,symbol
ZNF213,7760,symbol
ZNF214,7761,symbol
ZNF215,7762,symbol
ZNF217,7764,symbol
ZNF219,51222,symbol
ZNF222,7673,symbol
ZNF223,7766,symbol
ZNF225,7768,symbol
ZNF226,7769,symbol
ZNF227,7770,symbol
ZNF23,7571,symbol
ZNF230,7773,symbol
ZNF233,353355,symbol
ZNF236,7776,symbol
ZNF239,8187,symbol
ZNF248,57209,symbol
ZNF250,58500,symbol
ZNF253,56242,symbol
ZNF254,9534,symbol
ZNF256,10172,symbol
ZNF257,113835,symbol
ZNF26,7574,symbol
ZNF260,339324,symbol
ZNF264,9422,symbol
ZNF267,10308,symbol
ZNF273,10793,symbol
ZNF275,10838,symbol
ZNF276,92822,symbol
ZNF277,11179,symbol
ZNF28,7576,symbol
ZNF280A,129025,symbol
ZNF280B,140883,symbol
ZNF280C,55609,symbol
ZNF280D,54816,symbol
ZNF282,8427,symbol
ZNF283,284349,symbol
ZNF284,342909,symbol
ZNF285,26974,symbol
ZNF287,57336,symbol
ZNF292,23036,symbol
ZNF296,162979,symbol
ZNF30,90075,symbol
ZNF300,91975,symbol
ZNF302,55900,symbol
ZNF304,57343,symbol
ZNF316,100131017,symbol
ZNF317,57693,symbol
ZNF318,24149,symbol
ZNF319,57567,symbol
ZNF32,7580,symbol
ZNF322,79692,symbol
ZNF324B,388569,symbol
ZNF326,284695,symbol
ZNF329,79673,symbol
ZNF330,27309,symbol
ZNF331,55422,symbol
ZNF333,84449,symbol
ZNF334,55713,symbol
ZNF335,63925,symbol
ZNF337,26152,symbol
ZNF33A,7581,symbol
ZNF34,80778,symbol
ZNF341,84905,symbol
ZNF343,79175,symbol
ZNF345,25850,symbol
ZNF346,23567,symbol
ZNF35,7584,symbol
ZNF350,59348,symbol
ZNF354B,117608,symbol
ZNF354C,30832,symbol
ZNF358,140467,symbol
ZNF365,22891,symbol
ZNF366,167465,symbol
ZNF367,195828,symbol
ZNF37A,7587,symbol
ZNF382,84911,symbol
ZNF385A,25946,symbol
ZNF385B,151126,symbol
ZNF385C,201181,symbol
ZNF385D,79750,symbol
ZNF391,346157,symbol
ZNF394,84124,symbol
ZNF395,55893,symbol
ZNF396,252884,symbol
ZNF397,84307,symbol
ZNF398,57541,symbol
ZNF407,55628,symbol
ZNF410,57862,symbol
ZNF414,84330,symbol
ZNF415,55786,symbol
ZNF416,55659,symbol
ZNF417,147687,symbol
ZNF418,147686,symbol
ZNF419,79744,symbol
ZNF423,23090,symbol
ZNF428,126299,symbol
ZNF429,353088,symbol
ZNF43,7594,symbol
ZNF431,170959,symbol
ZNF433,163059,symbol
ZNF436,80818,symbol
ZNF438,220929,symbol
ZNF439,90594,symbol
ZNF44,51710,symbol
ZNF440,126070,symbol
ZNF441,126068,symbol
ZNF442,79973,symbol
ZNF444,55311,symbol
ZNF445,353274,symbol
ZNF446,55663,symbol
ZNF449,203523,symbol
ZNF451,26036,symbol
ZNF460,10794,symbol
ZNF461,92283,symbol
ZNF462,58499,symbol
ZNF467,168544,symbol
ZNF468,90333,symbol
ZNF469,84627,symbol
ZNF470,388566,symbol
ZNF471,57573,symbol
ZNF473,25888,symbol
ZNF479,90827,symbol
ZNF480,147657,symbol
ZNF484,83744,symbol
ZNF486,90649,symbol
ZNF487,642819,symbol
ZNF488,118738,symbol
ZNF490,57474,symbol
ZNF491,126069,symbol
ZNF492,57615,symbol
ZNF493,284443,symbol
ZNF500,26048,symbol
ZNF501,115560,symbol
ZNF503,84858,symbol
ZNF506,440515,symbol
ZNF507,22847,symbol
ZNF511,118472,symbol
ZNF512,84450,symbol
ZNF512B,57473,symbol
ZNF513,130557,symbol
ZNF514,84874,symbol
ZNF516,9658,symbol
ZNF518A,9849,symbol
ZNF518B,85460,symbol
ZNF521,25925,symbol
ZNF525,170958,symbol
ZNF528,84436,symbol
ZNF529,57711,symbol
ZNF530,348327,symbol
ZNF532,55205,symbol
ZNF534,147658,symbol
ZNF536,9745,symbol
ZNF540,163255,symbol
ZNF543,125919,symbol
ZNF544,27300,symbol
ZNF546,339327,symbol
ZNF547,284306,symbol
ZNF548,147694,symbol
ZNF549,256051,symbol
ZNF550,162972,symbol
ZNF551,90233,symbol
ZNF552,79818,symbol
ZNF555,148254,symbol
ZNF556,80032,symbol
ZNF559,84527,symbol
ZNF560,147741,symbol
ZNF561,93134,symbol
ZNF562,54811,symbol
ZNF563,147837,symbol
ZNF564,163050,symbol
ZNF565,147929,symbol
ZNF566,84924,symbol
ZNF568,374900,symbol
ZNF57,126295,symbol
ZNF570,148268,symbol
ZNF574,64763,symbol
ZNF577,84765,symbol
ZNF578,147660,symbol
ZNF580,51157,symbol
ZNF582,147948,symbol
ZNF583,147949,symbol
ZNF585A,199704,symbol
ZNF586,54807,symbol
ZNF587,84914,symbol
ZNF587B,100293516,symbol
ZNF589,51385,symbol
ZNF593,51042,symbol
ZNF594,84622,symbol
ZNF596,169270,symbol
ZNF597,146434,symbol
ZNF598,90850,symbol
ZNF599,148103,symbol
ZNF600,162966,symbol
